tempid,latitude,longitude,startstation,endstation,count
837,40.76496,-73.95808,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76561,-73.95762,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76595,-73.95737,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76694,-73.95664,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76781,-73.956,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76871,-73.95813,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76881,-73.95838,1 Ave & E 68 St,2 Ave & E 72 St,366
837,40.76876,-73.95841,1 Ave & E 68 St,2 Ave & E 72 St,366
838,40.72247,-73.95923,N 11 St & Kent Ave,Kent Ave & N 7 St,365
838,40.72253,-73.95932,N 11 St & Kent Ave,Kent Ave & N 7 St,365
838,40.72234,-73.95952,N 11 St & Kent Ave,Kent Ave & N 7 St,365
838,40.72201,-73.95986,N 11 St & Kent Ave,Kent Ave & N 7 St,365
838,40.72136,-73.96057,N 11 St & Kent Ave,Kent Ave & N 7 St,365
838,40.72036,-73.96164,N 11 St & Kent Ave,Kent Ave & N 7 St,365
839,40.79225,-73.93835,1 Ave & E 110 St,1 Ave & E 110 St,365
840,40.76224,-73.98791,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.7626,-73.98876,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.76405,-73.99224,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.76532,-73.99134,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.76629,-73.99063,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.76657,-73.99042,W 49 St & 8 Ave,W 53 St & 10 Ave,365
840,40.76666,-73.99065,W 49 St & 8 Ave,W 53 St & 10 Ave,365
841,40.76496,-73.95808,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.76561,-73.95762,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.76595,-73.95737,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.76694,-73.95664,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.76946,-73.9548,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77075,-73.95385,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77166,-73.95321,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77232,-73.9527,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77307,-73.95214,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77339,-73.95192,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77366,-73.95172,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77379,-73.95203,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77423,-73.95307,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77467,-73.95411,1 Ave & E 68 St,E 81 St & 2 Ave,364
841,40.77475,-73.9543,1 Ave & E 68 St,E 81 St & 2 Ave,364
842,40.73382,-73.98056,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73389,-73.98071,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73397,-73.98065,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73438,-73.98035,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73501,-73.97988,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.7356,-73.97947,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73628,-73.97897,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.7372,-73.97831,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.73784,-73.97783,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.7394,-73.9767,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.74028,-73.97605,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.74062,-73.97583,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.74309,-73.97401,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.74549,-73.97228,1 Ave & E 18 St,1 Ave & E 39 St,364
842,40.74712,-73.97109,1 Ave & E 18 St,1 Ave & E 39 St,364
843,40.72953,-73.99087,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.7299,-73.99075,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72969,-73.99016,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72957,-73.98991,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72949,-73.98978,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72865,-73.98778,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72667,-73.98309,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72606,-73.98354,Cooper Square & Astor Pl,E 7 St & Avenue A,364
843,40.72617,-73.98383,Cooper Square & Astor Pl,E 7 St & Avenue A,364
844,40.75187,-73.9777,Pershing Square North,5 Ave & E 29 St,364
844,40.75193,-73.97765,Pershing Square North,5 Ave & E 29 St,364
844,40.75208,-73.97754,Pershing Square North,5 Ave & E 29 St,364
844,40.75213,-73.97766,Pershing Square North,5 Ave & E 29 St,364
844,40.75218,-73.97779,Pershing Square North,5 Ave & E 29 St,364
844,40.75215,-73.97781,Pershing Square North,5 Ave & E 29 St,364
844,40.75168,-73.97816,Pershing Square North,5 Ave & E 29 St,364
844,40.75135,-73.97837,Pershing Square North,5 Ave & E 29 St,364
844,40.75065,-73.97887,Pershing Square North,5 Ave & E 29 St,364
844,40.74966,-73.97959,Pershing Square North,5 Ave & E 29 St,364
844,40.74867,-73.9803,Pershing Square North,5 Ave & E 29 St,364
844,40.74779,-73.98096,Pershing Square North,5 Ave & E 29 St,364
844,40.74645,-73.98191,Pershing Square North,5 Ave & E 29 St,364
844,40.74457,-73.98323,Pershing Square North,5 Ave & E 29 St,364
844,40.74397,-73.98369,Pershing Square North,5 Ave & E 29 St,364
844,40.74415,-73.98413,Pershing Square North,5 Ave & E 29 St,364
844,40.74513,-73.98643,Pershing Square North,5 Ave & E 29 St,364
844,40.74525,-73.98674,Pershing Square North,5 Ave & E 29 St,364
844,40.7453,-73.98685,Pershing Square North,5 Ave & E 29 St,364
844,40.74524,-73.9869,Pershing Square North,5 Ave & E 29 St,364
844,40.74521,-73.98693,Pershing Square North,5 Ave & E 29 St,364
845,40.77966,-73.9809,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77994,-73.9807,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.7796,-73.9799,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77908,-73.97865,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77873,-73.97782,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77862,-73.9779,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77819,-73.97822,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.778,-73.97838,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77674,-73.97932,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77538,-73.98031,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77326,-73.98186,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77289,-73.98212,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77228,-73.98254,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.7718,-73.98291,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.77173,-73.98296,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
845,40.7716,-73.98264,Amsterdam Ave & W 73 St,W 63 St & Broadway,364
846,40.73451,-73.99084,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73381,-73.99099,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73328,-73.9911,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73322,-73.99111,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73303,-73.99064,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73277,-73.99003,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73241,-73.98919,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73171,-73.98752,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73103,-73.98592,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73089,-73.986,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.73047,-73.98631,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.72977,-73.98681,Broadway & E 14 St,E 10 St & Avenue A,363
846,40.72748,-73.98136,Broadway & E 14 St,E 10 St & Avenue A,363
847,40.73382,-73.98056,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.73471,-73.97989,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.73479,-73.97982,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.7348,-73.97976,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.73427,-73.97847,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.73399,-73.97777,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.7338,-73.97735,1 Ave & E 18 St,E 20 St & FDR Drive,363
847,40.73312,-73.97576,1 Ave & E 18 St,E 20 St & FDR Drive,363
848,40.77341,-73.97784,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77313,-73.97805,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77307,-73.97807,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77304,-73.97829,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77335,-73.97807,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77463,-73.97714,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77651,-73.97576,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.77818,-73.97454,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.7798,-73.97335,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.78094,-73.97252,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.78244,-73.97142,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.78271,-73.97123,Central Park West & W 68 St,W 82 St & Central Park West,363
848,40.78277,-73.97136,Central Park West & W 68 St,W 82 St & Central Park West,363
849,40.74288,-73.97708,2 Ave & E 31 St,E 31 St & 3 Ave,363
849,40.74294,-73.97723,2 Ave & E 31 St,E 31 St & 3 Ave,363
849,40.74287,-73.97728,2 Ave & E 31 St,E 31 St & 3 Ave,363
849,40.74382,-73.9795,2 Ave & E 31 St,E 31 St & 3 Ave,363
849,40.7439,-73.97969,2 Ave & E 31 St,E 31 St & 3 Ave,363
850,40.73967,-73.9946,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.73985,-73.99502,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74103,-73.99417,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74215,-73.99335,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74268,-73.99296,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74356,-73.99231,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74643,-73.99022,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74789,-73.98917,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74853,-73.98874,W 18 St & 6 Ave,6 Ave & W 33 St,363
850,40.74897,-73.98839,W 18 St & 6 Ave,6 Ave & W 33 St,363
851,40.73592,-73.98202,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73602,-73.98227,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73543,-73.98269,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73427,-73.98354,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73555,-73.98659,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73628,-73.98833,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.73658,-73.98907,E 20 St & 2 Ave,E 17 St & Broadway,363
851,40.737,-73.99013,E 20 St & 2 Ave,E 17 St & Broadway,363
852,40.72748,-73.98136,E 10 St & Avenue A,E 7 St & Avenue A,363
852,40.72785,-73.98224,E 10 St & Avenue A,E 7 St & Avenue A,363
852,40.72726,-73.98266,E 10 St & Avenue A,E 7 St & Avenue A,363
852,40.72606,-73.98354,E 10 St & Avenue A,E 7 St & Avenue A,363
852,40.72617,-73.98383,E 10 St & Avenue A,E 7 St & Avenue A,363
853,40.74728,-73.99728,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.7472,-73.9971,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.74779,-73.99668,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.74789,-73.9966,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.74905,-73.99575,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.74986,-73.99516,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.75028,-73.99483,W 26 St & 8 Ave,8 Ave & W 31 St,363
853,40.75056,-73.99462,W 26 St & 8 Ave,8 Ave & W 31 St,363
854,40.74854,-73.94134,27 St & Hunter St,46 Ave & 5 St,363
854,40.74823,-73.94167,27 St & Hunter St,46 Ave & 5 St,363
854,40.74772,-73.94311,27 St & Hunter St,46 Ave & 5 St,363
854,40.74755,-73.94358,27 St & Hunter St,46 Ave & 5 St,363
854,40.7475,-73.94365,27 St & Hunter St,46 Ave & 5 St,363
854,40.74745,-73.9437,27 St & Hunter St,46 Ave & 5 St,363
854,40.74756,-73.94426,27 St & Hunter St,46 Ave & 5 St,363
854,40.74815,-73.94734,27 St & Hunter St,46 Ave & 5 St,363
854,40.74822,-73.9477,27 St & Hunter St,46 Ave & 5 St,363
854,40.74822,-73.94793,27 St & Hunter St,46 Ave & 5 St,363
854,40.74856,-73.94959,27 St & Hunter St,46 Ave & 5 St,363
854,40.74882,-73.95097,27 St & Hunter St,46 Ave & 5 St,363
854,40.749,-73.95196,27 St & Hunter St,46 Ave & 5 St,363
854,40.74905,-73.95221,27 St & Hunter St,46 Ave & 5 St,363
854,40.74894,-73.95221,27 St & Hunter St,46 Ave & 5 St,363
854,40.74857,-73.9522,27 St & Hunter St,46 Ave & 5 St,363
854,40.74826,-73.95225,27 St & Hunter St,46 Ave & 5 St,363
854,40.74757,-73.95248,27 St & Hunter St,46 Ave & 5 St,363
854,40.74688,-73.95271,27 St & Hunter St,46 Ave & 5 St,363
854,40.74723,-73.95454,27 St & Hunter St,46 Ave & 5 St,363
855,40.71779,-73.99313,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71792,-73.99307,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71766,-73.99223,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71739,-73.99131,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.7172,-73.99071,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71662,-73.98887,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71652,-73.98856,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71648,-73.9885,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71643,-73.98839,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71618,-73.98754,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71587,-73.98657,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71578,-73.98626,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71578,-73.98618,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71571,-73.98593,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71568,-73.98586,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71554,-73.9854,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71536,-73.98478,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71529,-73.98467,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71491,-73.98337,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71481,-73.98302,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71467,-73.9824,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71439,-73.98147,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71418,-73.98145,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71418,-73.98141,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.7142,-73.98124,Forsyth St\t& Grand St,Henry St & Grand St,363
855,40.71421,-73.9811,Forsyth St\t& Grand St,Henry St & Grand St,363
856,40.76676,-73.97912,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76683,-73.97907,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76694,-73.97907,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76733,-73.98001,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76785,-73.98125,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76806,-73.9814,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76808,-73.9814,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76817,-73.98141,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.7683,-73.9815,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76836,-73.98158,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76851,-73.98158,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76863,-73.98153,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.7688,-73.9814,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.7693,-73.98105,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76982,-73.98066,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.76992,-73.98056,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.77013,-73.98042,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.77236,-73.97879,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.77435,-73.97734,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.77754,-73.97499,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.78011,-73.97312,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.78141,-73.97217,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.78334,-73.97076,7 Ave & Central Park South,Central Park West & W 85 St,362
856,40.78472,-73.96975,7 Ave & Central Park South,Central Park West & W 85 St,362
857,40.78529,-73.97677,Amsterdam Ave & W 82 St,Amsterdam Ave & W 82 St,362
858,40.73382,-73.98056,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73389,-73.98071,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73397,-73.98065,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73438,-73.98035,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73443,-73.98031,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.7352,-73.98213,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73543,-73.98269,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73485,-73.98311,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73367,-73.98397,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73304,-73.98443,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73323,-73.98489,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73399,-73.98668,1 Ave & E 18 St,E 15 St & 3 Ave,362
858,40.73412,-73.987,1 Ave & E 18 St,E 15 St & 3 Ave,362
859,40.72431,-74.00474,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72428,-74.00475,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.7243,-74.0048,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72432,-74.0049,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72435,-74.00525,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.7244,-74.00585,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72442,-74.00596,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.7243,-74.00597,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72408,-74.00601,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72381,-74.00606,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72366,-74.00614,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72311,-74.00623,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72311,-74.00607,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72304,-74.00527,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.723,-74.00501,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72272,-74.00445,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72163,-74.00221,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72104,-74.00102,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72084,-74.00062,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72078,-74.00054,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72044,-73.99987,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.72016,-73.9993,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.71979,-73.99855,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.71962,-73.99818,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.7192,-73.99691,6 Ave & Broome St,Grand St & Elizabeth St,362
859,40.71886,-73.99593,6 Ave & Broome St,Grand St & Elizabeth St,362
860,40.7683,-73.9926,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76753,-73.99076,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76642,-73.98814,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76599,-73.98711,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76476,-73.98803,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76225,-73.98988,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.76114,-73.99068,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.75993,-73.99154,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.75856,-73.99256,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.75844,-73.99265,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.75818,-73.99203,W 54 St & 11 Ave,W 42 St & 8 Ave,362
860,40.75769,-73.99089,W 54 St & 11 Ave,W 42 St & 8 Ave,362
861,40.72747,-73.9795,E 11 St & Avenue B,E 10 St & Avenue A,362
861,40.72746,-73.97946,E 11 St & Avenue B,E 10 St & Avenue A,362
861,40.72742,-73.97949,E 11 St & Avenue B,E 10 St & Avenue A,362
861,40.72733,-73.97956,E 11 St & Avenue B,E 10 St & Avenue A,362
861,40.72687,-73.97991,E 11 St & Avenue B,E 10 St & Avenue A,362
861,40.72748,-73.98136,E 11 St & Avenue B,E 10 St & Avenue A,362
862,40.7123,-73.97949,Cherry St,Canal St & Rutgers St,362
862,40.71224,-73.98027,Cherry St,Canal St & Rutgers St,362
862,40.71221,-73.98072,Cherry St,Canal St & Rutgers St,362
862,40.71294,-73.9808,Cherry St,Canal St & Rutgers St,362
862,40.71356,-73.98087,Cherry St,Canal St & Rutgers St,362
862,40.71347,-73.98174,Cherry St,Canal St & Rutgers St,362
862,40.71341,-73.98225,Cherry St,Canal St & Rutgers St,362
862,40.71328,-73.98331,Cherry St,Canal St & Rutgers St,362
862,40.71322,-73.98388,Cherry St,Canal St & Rutgers St,362
862,40.71307,-73.98511,Cherry St,Canal St & Rutgers St,362
862,40.71291,-73.98695,Cherry St,Canal St & Rutgers St,362
862,40.71327,-73.98698,Cherry St,Canal St & Rutgers St,362
862,40.71344,-73.98701,Cherry St,Canal St & Rutgers St,362
862,40.71353,-73.98706,Cherry St,Canal St & Rutgers St,362
862,40.7136,-73.98706,Cherry St,Canal St & Rutgers St,362
862,40.71365,-73.98709,Cherry St,Canal St & Rutgers St,362
862,40.71432,-73.98719,Cherry St,Canal St & Rutgers St,362
862,40.71419,-73.9887,Cherry St,Canal St & Rutgers St,362
862,40.71414,-73.98932,Cherry St,Canal St & Rutgers St,362
862,40.71411,-73.98964,Cherry St,Canal St & Rutgers St,362
862,40.71419,-73.98965,Cherry St,Canal St & Rutgers St,362
862,40.71423,-73.98967,Cherry St,Canal St & Rutgers St,362
862,40.71428,-73.98973,Cherry St,Canal St & Rutgers St,362
862,40.71432,-73.98987,Cherry St,Canal St & Rutgers St,362
863,40.7728,-73.96679,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77246,-73.96704,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77252,-73.96719,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77261,-73.96739,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77272,-73.96767,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77277,-73.96783,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77281,-73.9679,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77286,-73.9681,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.7729,-73.96846,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77297,-73.96862,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77305,-73.96871,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77327,-73.96888,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77335,-73.96899,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77343,-73.96916,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77347,-73.96934,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77348,-73.96956,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77342,-73.96997,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77343,-73.97009,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77349,-73.97033,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77364,-73.97087,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77383,-73.97169,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77385,-73.97179,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77384,-73.97199,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77378,-73.97263,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77382,-73.97298,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77388,-73.97315,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77397,-73.97334,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77414,-73.97355,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77432,-73.97373,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77443,-73.97387,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77456,-73.97408,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77462,-73.97424,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77469,-73.97451,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77471,-73.97482,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77462,-73.9752,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77457,-73.97532,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77443,-73.97555,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77431,-73.97568,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77383,-73.97604,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.7735,-73.97625,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77281,-73.97659,5 Ave & E 72 St,Broadway & W 60 St,361
863,40.77231,-73.97678,5 Ave & E 72 St,Broadway & W 60 St,361
