index,startName,startLat,startLong,count,per_count
814,Pioneer St & Richards St,40.6777748,-74.0094613,916,0.05
815,Henry St & W 9 St,40.6763744,-74.00324957,908,0.05
816,Dwight St & Van Dyke St,40.67363551,-74.01195556,900,0.05
817,Heights Elevator,40.74871595,-74.0404433,887,0.05
818,48 Ave & 30 Pl,40.74128309,-73.93725872,867,0.05
819,Leonard Gordon Park,40.74590997,-74.05727148,864,0.05
820,Grand St & Greene St,40.72165481,-74.00234737,856,0.05
821,Lafayette Park,40.71346383,-74.06285852,853,0.05
822,Carroll St & Franklin Ave,40.6679411,-73.9588,798,0.05
823,47 Ave & Skillman Ave,40.74375241,-73.94176483,784,0.05
824,Montgomery St & Franklin Ave,40.66643931,-73.96055639,773,0.05
825,Devoe St & Morgan Ave,40.713811,-73.93515,761,0.05
826,Riverview Park,40.7443187,-74.0439909,747,0.05
827,4 Ave & 2 St,40.67461342,-73.98501143,745,0.05
828,Henry St & Bay St,40.6725058,-74.00494695,724,0.05
829,Dock 72 Way & Market St,40.69985,-73.97141,712,0.05
830,Stagg St & Morgan Ave,40.710681,-73.93372,696,0.05
831,34 Ave & 13 St,40.7638753,-73.9364848,693,0.05
832,40 Ave & Crescent St,40.7535992,-73.93795609,679,0.05
833,Glenwood Ave,40.72755147,-74.07106072,678,0.05
834,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,669,0.05
835,Bushwick Ave & McKibbin St,40.705517,-73.93936,656,0.05
836,27 Ave & 4 St,40.7747175,-73.9337894,626,0.05
837,21 St & 38 Ave,40.7576314,-73.9391224,612,0.05
838,Waterbury St & Stagg St,40.71019,-73.93734,566,0.05
839,Communipaw & Berry Lane,40.71435837,-74.06661093,560,0.05
840,Knickerbocker Ave & Thames St,40.70539,-73.92976,544,0.05
841,21 St & 36 Ave,40.7601853,-73.9362726,515,0.05
842,11 St & 35 Ave,40.7627442,-73.9391141,489,0.05
843,W 17 St & 9 Ave,40.74294892,-74.00413692,477,0.05
844,Hart St & Wyckoff Ave,40.704876,-73.919911,468,0.05
845,Stockholm St & Wilson Ave,40.699304,-73.923044,468,0.05
846,Knickerbocker Ave & George St,40.704425,-73.92836,460,0.05
847,Irving Ave & DeKalb Ave,40.7027,-73.92095,458,0.05
848,DeKalb Ave & Skillman St,40.6906495,-73.95643107,452,0.05
849,6 Ave & Spring St,40.7252557,-74.00412083,446,0.05
850,White St & Johnson Ave,40.707174,-73.93581,426,0.05
851,Columbia St & Lorraine St,40.6747055,-74.0075572,414,0.05
852,Dey St,40.737711,-74.066921,407,0.05
853,Bushwick Ave & Stagg St,40.709897,-73.94008,389,0.05
854,Railroad Ave & Kay Ave,40.70531194,-73.97100056,367,0.05
855,Jackson Square,40.71113,-74.0789,301,0.05
856,10 Ave & W 28 St,40.75066386,-74.00176802,296,0.05
857,Union St,40.7182113,-74.0836394,282,0.05
858,NYCBS Depot - GOW,40.66906014,-73.99463654,135,0.05
859,10 St & 2 Ave,40.671907,-73.993612,123,0.05
860,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,109,0.05
861,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,102,0.05
862,JCBS Depot,40.70965083,-74.06860113,23,0.05
863,Handlebar @ Gowanus,40.66979964,-73.99497986,6,0.05
864,58th St Depot,40.71690978,-73.98383796,1,0.05
865,NYCBS DEPOT - DELANCEY,40.71644423,-73.98233056,1,0.05
