index,endName,endLat,endLong,count,per_count
406,Henry St & Degraw St,40.6847514,-73.99917254,5810,0.15
407,Washington Ave & Park Ave,40.69610226,-73.96751037,5789,0.15
408,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,5759,0.15
409,1 Ave & E 94 St,40.7817212,-73.94594,5754,0.15
410,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,5749,0.15
411,Macon St & Nostrand Ave,40.68098339,-73.95004798,5688,0.15
412,Nassau Ave & Newell St,40.72481256,-73.94752622,5677,0.15
413,Fulton St & Waverly Ave,40.68323865,-73.96599591,5663,0.15
414,Banker St & Meserole Ave,40.72606,-73.95621,5662,0.15
415,Union St & 4 Ave,40.6772744,-73.98282002,5604,0.15
416,3 St & 7 Ave,40.6703837,-73.97839676,5591,0.15
417,Stagg St & Union Ave,40.70877084,-73.95095259,5582,0.15
418,Newport PATH,40.7272235,-74.0337589,5580,0.15
419,Lenox Ave & W 126 St,40.808442,-73.9452087,5557,0.15
420,Bergen St & Flatbush Ave,40.68094472,-73.97567332,5535,0.15
421,Avenue D & E 12 St,40.72580614,-73.97422494,5531,0.15
422,W 100 St & Manhattan Ave,40.795,-73.9645,5522,0.15
423,Devoe St & Lorimer St,40.71335226,-73.94910336,5485,0.15
424,44 Dr & Jackson Ave,40.74718234,-73.9432635,5485,0.15
425,Carroll St & 6 Ave,40.6740886,-73.9787282,5483,0.15
426,Johnson St & Gold St,40.69474881,-73.98362464,5483,0.15
427,E 89 St & York Ave,40.7779453,-73.946041,5474,0.15
428,Sip Ave,40.7308971,-74.06391263,5474,0.15
429,Harborside,40.7192517,-74.034234,5466,0.15
430,Douglass St & 3 Ave,40.6802133,-73.98432695,5455,0.15
431,E 81 St & 3 Ave,40.77573034,-73.9567526,5449,0.15
432,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,5429,0.15
433,Riverside Dr & W 104 St,40.8013434,-73.97114574,5426,0.15
434,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,5405,0.15
435,Front St & Gold St,40.70224,-73.982578,5394,0.15
436,31 St & Newtown Ave,40.76754878,-73.92093346,5368,0.15
437,E 78 St & 2 Ave,40.7727966,-73.95577801,5332,0.1
438,Kane St & Clinton St,40.6861758,-73.99645295,5324,0.1
439,Baltic St & 5 Ave,40.6795766,-73.97854971,5316,0.1
440,Franklin Ave & Empire Blvd,40.66314,-73.9605695,5303,0.1
441,Lenox Ave & W 117 St,40.8025566,-73.9490782,5281,0.1
442,Prospect Park West & 8 St,40.66514682,-73.97637606,5280,0.1
443,E 91 St & Park Ave,40.7835016,-73.955327,5159,0.1
444,Franklin St & Dupont St,40.73564,-73.95866,5146,0.1
445,Riverside Dr & W 91 St,40.79313481,-73.97700369,5124,0.1
446,Carlton Ave & Flushing Ave,40.697787,-73.973736,5094,0.1
447,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,5047,0.1
448,6 Ave & 9 St,40.668127,-73.98377641,5037,0.1
449,Richardson St & N Henry St,40.71907891,-73.9422369,5028,0.1
450,Lafayette Ave & St James Pl,40.68851534,-73.9647628,5012,0.1
451,3 St & 3 Ave,40.6750705,-73.98775226,5002,0.1
452,Lenox Ave & W 130 St,40.8107922,-73.9430681,4972,0.1
453,Graham Ave & Grand St,40.711863,-73.944024,4967,0.1
454,Scholes St & Manhattan Ave,40.70870368,-73.9448625,4929,0.1
455,Carroll St & 5 Ave,40.6751622,-73.9814832,4926,0.1
456,N 11 St & Kent Ave,40.72248189,-73.95921931,4910,0.1
457,E 82 St & East End Ave,40.7724607,-73.9468208,4903,0.1
458,Broad St & Bridge St,40.70365182,-74.01167797,4881,0.1
459,31 St & Broadway,40.761584,-73.925921,4844,0.1
460,Smith St & 9 St,40.6746957,-73.99785768,4836,0.1
461,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,4835,0.1
462,E 88 St & Park Ave,40.7814107,-73.95595908,4835,0.1
463,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,4832,0.1
464,Carroll St & Bond St,40.6786115,-73.99037292,4822,0.1
465,Classon Ave & St Marks Ave,40.6765198,-73.9596082,4798,0.1
466,E 68 St & 3 Ave,40.7671284,-73.96224618,4791,0.1
467,1 Ave & E 110 St,40.7923272,-73.9383,4757,0.1
468,Carlton Ave & Dean St,40.6809741,-73.9710097,4734,0.1
469,S 4 St & Rodney St,40.70934,-73.95608,4728,0.1
470,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,4726,0.1
471,Bond St & Bergen St,40.6849668,-73.98620772,4698,0.1
472,St James Pl & Pearl St,40.71117416,-74.00016545,4679,0.1
473,Driggs Ave & Lorimer St,40.72179134,-73.9504154,4676,0.1
474,34 Ave & 38 St,40.756913,-73.921631,4676,0.1
475,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,4668,0.1
476,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,4658,0.1
477,Washington Park,40.6917823,-73.9737299,4651,0.1
478,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,4648,0.1
479,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,4645,0.1
480,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,4631,0.1
481,Exchange Place,40.7162469,-74.0334588,4624,0.1
482,West End Ave & W 107 St,40.8021174,-73.96818053,4608,0.1
483,E 93 St & 2 Ave,40.78245418,-73.94891962,4601,0.1
484,45 Rd & 11 St,40.74708586,-73.94977234,4596,0.1
485,Nassau St & Navy St,40.69839895,-73.98068914,4582,0.1
486,Clinton St & Union St,40.6831164,-73.99785267,4580,0.1
487,W 110 St & Amsterdam Ave,40.802692,-73.96295,4532,0.1
488,Bedford Ave & Bergen St,40.676368,-73.952918,4532,0.1
489,E 85 St & York Ave,40.77536905,-73.94803392,4528,0.1
490,Monroe St & Bedford Ave,40.6851443,-73.95380904,4525,0.1
491,Warren St & Court St,40.686371,-73.99383324,4508,0.1
492,Marin Light Rail,40.71458404,-74.04281706,4493,0.1
493,Degraw St & Smith St,40.6829151,-73.99318208,4470,0.1
494,2 Ave & E 104 St,40.7892105,-73.94370784,4457,0.1
495,Fulton St & Grand Ave,40.68223166,-73.9614583,4427,0.1
496,E 60 St & York Ave,40.759107,-73.959223,4423,0.1
497,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,4417,0.1
498,Laight St & Hudson St,40.72185379,-74.00771779,4416,0.1
499,9 Ave & W 18 St,40.74317449,-74.00366443,4381,0.1
500,Madison Ave & E 99 St,40.78948542,-73.95242929,4367,0.1
501,Grand Ave & Bergen St,40.678045,-73.962408,4354,0.1
502,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,4323,0.1
503,Garfield Pl & 8 Ave,40.6711978,-73.97484126,4293,0.1
504,E 103 St & Lexington Ave,40.7903051,-73.94755757,4248,0.1
505,Soissons Landing,40.69231661,-74.01486576,4247,0.1
506,Douglass St & 4 Ave,40.6792788,-73.98154004,4245,0.1
507,Pacific St & Nevins St,40.6853761,-73.98302136,4223,0.1
508,44 Dr & 21 St,40.748,-73.9460927,4189,0.1
509,E 68 St & Madison Ave,40.7691572,-73.96703464,4184,0.1
510,14 St & 7 Ave,40.663779,-73.98396846,4178,0.1
511,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,4176,0.1
512,Columbia St & Degraw St,40.6859296,-74.00242364,4142,0.1
513,Smith St & 3 St,40.6787242,-73.99599099,4138,0.1
514,Clinton Ave & Flushing Ave,40.69794,-73.96986848,4099,0.1
515,10 St & 7 Ave,40.6662078,-73.98199886,4085,0.1
516,Lexington Ave & Classon Ave,40.68676793,-73.95928168,4069,0.1
517,Bayard St & Leonard St,40.71915572,-73.94885391,4067,0.1
518,Washington Ave & Greene Ave,40.68650065,-73.96563307,4059,0.1
519,14 St & 5 Ave,40.666287,-73.98895053,4033,0.1
520,3 Ave & E 72 St,40.7699426,-73.96060712,4020,0.1
521,Carroll St & Columbia St,40.6830456,-74.00348559,4001,0.1
522,Union St & Nevins St,40.679098,-73.98765475,4001,0.1
523,Paulus Hook,40.7141454,-74.0335519,3984,0.1
524,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3943,0.1
525,Dean St & Hoyt St,40.6864442,-73.98759104,3936,0.1
526,Wyckoff St & 3 Ave,40.6827549,-73.98258555,3894,0.1
527,Graham Ave & Withers St,40.7169811,-73.94485918,3870,0.1
528,E 66 St & Madison Ave,40.76800889,-73.96845281,3851,0.1
529,Columbia St & Kane St,40.68763155,-74.0016256,3843,0.1
530,Dean St & Franklin Ave,40.67759207,-73.95563722,3824,0.1
531,1 Pl & Clinton St,40.6809591,-73.99905709,3810,0.1
532,E 58 St & Madison Ave,40.76302594,-73.97209525,3804,0.1
533,City Hall,40.7177325,-74.043845,3781,0.1
534,3 Ave & E 95 St,40.7845968,-73.94968539,3772,0.1
535,E 67 St & Park Ave,40.7678008,-73.96592081,3769,0.1
536,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,3761,0.1
537,Newark Ave,40.72152515,-74.04630454,3758,0.1
538,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3755,0.1
539,Yankee Ferry Terminal,40.686931,-74.016966,3754,0.1
540,Center Blvd & 51 Ave,40.74336608,-73.95960689,3735,0.1
541,W 116 St & Broadway,40.8082,-73.9641,3734,0.1
542,Newport Pkwy,40.7287448,-74.0321082,3730,0.1
543,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3703,0.1
544,W 113 St & Broadway,40.805973,-73.964928,3693,0.1
545,India St & West St,40.73181402,-73.95995021,3690,0.1
546,Leonard St & Maujer St,40.71036854,-73.94705951,3688,0.1
547,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,3667,0.1
548,Central Park West & W 102 St,40.795346,-73.96186,3664,0.1
549,E 11 St & Broadway,40.73261787,-73.99158043,3639,0.1
550,Prospect Pl & Underhill Ave,40.6769694,-73.96579,3585,0.1
551,Lexington Ave & E 111 St,40.7954121,-73.9441232,3584,0.1
552,Clinton St & 4 Place,40.6783563,-74.00014502,3574,0.1
553,East End Ave & E 86 St,40.77518615,-73.94446054,3564,0.1
554,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,3564,0.1
555,Carlton Ave & Park Ave,40.69580705,-73.97355569,3556,0.1
556,President St & Henry St,40.6828003,-73.99990419,3553,0.1
557,Underhill Ave & Pacific St,40.6804836,-73.9646795,3546,0.1
558,E 12 St & 4 Av,40.73269,-73.98974,3546,0.1
559,21 St & Queens Plaza North,40.75325964,-73.94335788,3507,0.1
560,Bushwick Ave & Powers St,40.71247661,-73.94100005,3491,0.1
561,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3450,0.1
562,4 Ave & 9 St,40.6705135,-73.98876585,3431,0.1
563,Concord St & Bridge St,40.69766564,-73.98476437,3411,0.1
564,Lenox Ave & W 115 St,40.8011939,-73.9500739,3409,0.1
565,Butler St & Court St,40.6849894,-73.99440329,3389,0.1
566,Liberty Light Rail,40.7112423,-74.0557013,3364,0.1
567,28 St & 41 Ave,40.751047,-73.93797,3359,0.1
568,Sterling Pl & Bedford Ave,40.672695,-73.954131,3357,0.1
569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,3342,0.1
570,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3330,0.1
571,Lewis Ave & Madison St,40.686312,-73.935775,3322,0.1
572,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3322,0.1
573,W 107 St & Columbus Ave,40.7997568,-73.96211287,3253,0.1
574,E 106 St & Madison Ave,40.7934337,-73.94945003,3244,0.1
575,Washington St,40.7242941,-74.0354826,3234,0.1
576,Mt Morris Park W & W 120 St,40.804038,-73.945925,3221,0.1
577,Monroe St & Tompkins Ave,40.686203,-73.944694,3219,0.1
578,Broadway & Whipple St,40.7016657,-73.9437303,3210,0.1
579,W 45 St & 6 Ave -,40.75668721,-73.98257732,3196,0.1
580,Cambridge Pl & Gates Ave,40.68488,-73.96304,3193,0.1
581,E 109 St & 3 Ave,40.79329668,-73.9432083,3174,0.1
582,6 Ave & 12 St,40.6663181,-73.9854617,3165,0.1
583,Clermont Ave & Park Ave,40.69573398,-73.97129668,3143,0.1
584,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,3110,0.1
585,E 115 St & Lexington Ave,40.797911,-73.9423,3102,0.1
586,31 Ave & 34 St,40.763154,-73.920827,3099,0.1
587,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,3095,0.1
588,Degraw St & Hoyt St,40.68199044,-73.99079025,3085,0.1
589,Union Ave & Jackson St,40.7160751,-73.952029,3071,0.1
590,Pioneer St & Van Brunt St,40.679043,-74.011169,3068,0.1
591,E 102 St & Park Ave,40.7904828,-73.95033068,3067,0.1
592,3 Ave & E 71 St,40.76873687,-73.96119945,3063,0.1
593,43 St & Broadway,40.7577284,-73.9166368,3051,0.1
594,N 15 St & Wythe Ave,40.724055,-73.955736,3049,0.1
595,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3047,0.1
596,Amsterdam Ave & W 125 St,40.813358,-73.956461,3042,0.1
597,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3041,0.1
598,E 118 St & 1 Ave,40.79747,-73.93504,3030,0.1
599,Warren St,40.7211236,-74.03805095,3023,0.1
600,Court St & Nelson St,40.6763947,-73.99869893,3019,0.1
601,Pitt St & Stanton St,40.71926081,-73.98178024,2998,0.1
602,Picnic Point,40.6851256,-74.02535319,2969,0.1
603,Morris Canal,40.71241882,-74.03852552,2965,0.1
604,6 St & 7 Ave,40.6686627,-73.97988067,2965,0.1
605,Boerum St & Broadway,40.70538077,-73.94976519,2956,0.1
606,Morningside Ave & W 123 St,40.81,-73.9551508,2955,0.1
607,Division Av & Hooper St,40.70684203,-73.9544354,2953,0.1
608,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,2921,0.1
609,Center Blvd & 48 Ave,40.745038,-73.957539,2918,0.1
610,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708867,-74.00870204,2914,0.1
611,Columbia Heights & Cranberry St,40.70037867,-73.99548059,2893,0.1
612,27 St & Hunter St,40.7485,-73.941275,2879,0.1
613,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2834,0.1
614,Halsey St & Tompkins Ave,40.6823687,-73.944118,2826,0.1
615,Fulton St & Rockwell Pl,40.68841,-73.979458,2821,0.1
616,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2820,0.1
617,7 St & 5 Ave,40.6704922,-73.98541675,2794,0.1
618,Willoughby Ave & Walworth St,40.69331716,-73.95381995,2794,0.1
619,Columbus Drive,40.7183552,-74.03891444,2781,0.1
620,2 Ave & E 99 St,40.7862586,-73.94552579,2766,0.1
621,Brunswick & 6th,40.72601173,-74.05038893,2754,0.1
622,Park Pl & Franklin Ave,40.6741806,-73.9564947,2752,0.1
623,Jersey & 3rd,40.72333159,-74.04595256,2749,0.1
624,Monroe St & Classon Ave,40.6845683,-73.95881081,2747,0.1
625,W 120 St & Claremont Ave,40.8109494,-73.9634,2739,0.1
626,E 118 St & 3 Ave,40.799139,-73.9389152,2724,0.1
627,Graham Ave & Herbert St,40.71929301,-73.94500379,2722,0.1
628,Verona Pl & Fulton St,40.68035608,-73.9476791,2720,0.1
629,Greene Ave & Nostrand Ave,40.6883337,-73.950916,2679,0.05
630,Fulton St & Utica Ave,40.6794268,-73.9298911,2658,0.05
631,Van Vorst Park,40.71848892,-74.04772663,2656,0.05
632,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2638,0.05
633,Putnam Ave & Throop Ave,40.6851532,-73.94111,2636,0.05
634,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2619,0.05
635,Henry St & Poplar St,40.700469,-73.991454,2616,0.05
636,Manila & 1st,40.72165072,-74.04288411,2603,0.05
637,Fulton St & Clermont Ave,40.68415748,-73.96922273,2592,0.05
638,E 123 St & Lexington Ave,40.8029263,-73.9379,2588,0.05
639,Crescent St & Broadway,40.7633589,-73.9286471,2587,0.05
640,Kingston Ave & Herkimer St,40.67890679,-73.94142771,2585,0.05
641,E 106 St & Lexington Ave,40.791976,-73.945993,2581,0.05
642,E 81 St & Park Ave,40.77677702,-73.9590097,2573,0.05
643,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,2565,0.05
644,3 St & Hoyt St,40.6777287,-73.99364123,2561,0.05
645,W 45 St & 6 Ave,40.75668721,-73.98257732,2553,0.05
646,10 St & 5 Ave,40.6686273,-73.98700053,2548,0.05
647,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,2509,0.05
648,Ditmars Blvd & 19 St,40.78145,-73.9183302,2493,0.05
649,Brunswick St,40.7241765,-74.0506564,2491,0.05
650,Vernon Blvd & 10 St,40.7671863,-73.9373554,2484,0.05
651,E 114 St & 1 Ave,40.7945663,-73.9362541,2482,0.05
652,Journal Square,40.73367,-74.0625,2482,0.05
653,E 106 St & 1 Ave,40.7892529,-73.93956237,2464,0.05
654,Bedford Ave & S 9 St,40.70853074,-73.96408963,2462,0.05
655,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2461,0.05
656,Monmouth and 6th,40.72568548,-74.04879034,2458,0.05
657,31 Ave & Steinway St,40.7612939,-73.91691685,2455,0.05
658,Fulton St & Rockwell Pl,40.688226,-73.979382,2447,0.05
659,Hancock St & Bedford Ave,40.68216564,-73.95399026,2440,0.05
660,Eckford St & Engert Ave,40.72146256,-73.94800901,2420,0.05
661,5 St & 6 Ave,40.6704836,-73.98208968,2420,0.05
662,Pleasant Ave & E 120 St,40.7974772,-73.9311847,2416,0.05
663,7 St & 3 Ave,40.67260298,-73.98983002,2372,0.05
664,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2366,0.05
665,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,2364,0.05
666,Wyckoff Av & Jefferson St,40.707165,-73.923711,2357,0.05
667,E 116 St & 2 Ave,40.796879,-73.937261,2347,0.05
668,21 St & 31 Dr,40.7659,-73.930819,2339,0.05
669,E 118 St & Madison Ave,40.8014866,-73.9442507,2338,0.05
670,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,2331,0.05
671,Steinway St & 28 Ave,40.7656251,-73.9136695,2328,0.05
672,JC Medical Center,40.71653978,-74.04963791,2328,0.05
673,Henry St & Middagh St,40.7003,-73.991581,2317,0.05
674,Coffey St & Conover St,40.677236,-74.015665,2315,0.05
675,Greene Ave & Throop Ave,40.6894932,-73.942061,2299,0.05
676,Newtown Ave & 23 St,40.7713615,-73.9246145,2294,0.05
677,Jersey & 6th St,40.72528911,-74.04557168,2279,0.05
678,Lorimer St & Broadway,40.70411791,-73.94818595,2270,0.05
679,E 115 St & Madison Ave,40.7989445,-73.944846,2268,0.05
680,Leonard St & Boerum St,40.70583339,-73.94644578,2252,0.05
681,Jackson Ave & 46 Rd,40.74524768,-73.94733276,2244,0.05
682,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2222,0.05
683,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,2208,0.05
684,24 St & 41 Ave,40.7527085,-73.9397405,2198,0.05
685,Vernon Blvd & 30 Rd,40.770845,-73.934171,2195,0.05
686,3 Ave & 14 St,40.6685455,-73.99333264,2193,0.05
687,Humboldt St & Varet St,40.7031724,-73.940636,2168,0.05
688,E 97 St & 3 Ave,40.7859201,-73.94860294,2167,0.05
689,Essex Light Rail,40.7127742,-74.0364857,2156,0.05
690,Astoria Park S & Shore Blvd,40.7767,-73.927631,2153,0.05
691,Union Ave & Wallabout St,40.70029511,-73.95032283,2148,0.05
692,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2143,0.05
693,19 St & 24 Ave,40.7774552,-73.9225403,2106,0.05
694,Frost St & Meeker Ave,40.71766197,-73.94880027,2098,0.05
695,Grand St,40.71517768,-74.03768331,2061,0.05
696,35 Ave & 37 St,40.7557327,-73.9236611,2041,0.05
697,49 Ave & 21 St,40.74252,-73.948852,2039,0.05
698,31 St & Astoria Blvd,40.7699176,-73.9184057,2038,0.05
699,Broadway & W 122 St,40.8120562,-73.9612547,2030,0.05
700,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2027,0.05
701,28 Ave & 35 St,40.7671,-73.9169858,2015,0.05
702,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,1997,0.05
703,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,1987,0.05
704,Cliff St & Fulton St,40.70838,-74.00495,1983,0.05
705,E 128 St & Madison Ave,40.80756,-73.939182,1975,0.05
706,36 Ave & 31 St,40.75651273,-73.92957486,1973,0.05
707,Cedar St & Myrtle Ave,40.697842,-73.926241,1964,0.05
708,2 Ave & E 122 St,40.8006721,-73.9349,1955,0.05
709,9 St & 44 Rd,40.74966,-73.9521,1954,0.05
710,Rogers Ave & Sterling St,40.6630619,-73.9538746,1945,0.05
711,Dixon Mills,40.72163014,-74.04996783,1936,0.05
712,31 Ave & 30 St,40.7647,-73.9240312,1923,0.05
713,31 St & Thomson Ave,40.74469738,-73.93540375,1917,0.05
714,5 Ave & E 126 St,40.80698,-73.941747,1892,0.05
715,W 129 St & Convent Ave,40.81439444,-73.95324737,1883,0.05
716,24 Ave & 26 St,40.774591,-73.918544,1875,0.05
717,E 98 St & Park Ave,40.78813,-73.95206,1870,0.05
718,Putnam Ave & Nostrand Ave,40.68402,-73.94977,1862,0.05
719,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,1855,0.05
720,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,1837,0.05
721,35 St & Broadway,40.760339,-73.9222427,1799,0.05
722,36 Ave & 10 St,40.7614376,-73.9411265,1785,0.05
723,Lincoln Pl & Classon Ave,40.6721683,-73.9609,1780,0.05
724,28 St & 38 Ave,40.754876,-73.934326,1775,0.05
725,McKibbin St & Bogart St,40.706237,-73.933871,1765,0.05
726,Park Ave & St Edwards St,40.69608941,-73.97803415,1759,0.05
727,Madison Ave & E 120 St,40.80295,-73.942954,1757,0.05
728,48 Ave & 5 St,40.74436329,-73.95587325,1756,0.05
729,31 Ave & Crescent St,40.7658346,-73.9265474,1755,0.05
730,Lexington Ave & E 120 St,40.8013066,-73.9398167,1730,0.05
731,Steinway St & 23 Ave,40.7713937,-73.9077436,1724,0.05
732,34 St & 35 Ave,40.7569332,-73.9262231,1704,0.05
733,28 Ave & 44 St,40.76408932,-73.91065121,1695,0.05
734,Lewis Ave & Decatur St,40.6814598,-73.934903,1674,0.05
735,3 Ave & E 100 St,40.7877214,-73.94728331,1671,0.05
736,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,1667,0.05
737,24 Ave & 29 St,40.7729,-73.916142,1661,0.05
738,47 Ave & 31 St,40.743,-73.93561,1658,0.05
739,Crescent St & 30 Ave,40.768692,-73.9249574,1648,0.05
740,Broadway & 12 St,40.7668,-73.9347774,1643,0.05
741,Carroll St & Washington Ave,40.6686744,-73.9618148,1641,0.05
742,3 Ave & E 112 St,40.795508,-73.941606,1632,0.05
743,Cliff St & Fulton St (Old),40.70831794,-74.00504082,1627,0.05
744,12 St & 4 Ave,40.668603,-73.9904394,1619,0.05
745,Lexington Ave & E 127 St,40.805726,-73.936322,1614,0.05
746,Crescent St & 34 Ave,40.76108,-73.930562,1598,0.05
747,Pershing Field,40.74267714,-74.05178863,1596,0.05
748,5 St & Market St,40.69999748,-73.97440128,1569,0.05
749,35 St & 34 Ave,40.7580583,-73.9242751,1559,0.05
750,Central Ave & Starr Street,40.700003,-73.92834,1557,0.05
751,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,1555,0.05
752,Greene Av & Myrtle Av,40.698568,-73.918877,1550,0.05
753,Commerce St & Van Brunt St,40.6812117,-74.00860912,1538,0.05
754,White St & Moore St,40.704508,-73.9351,1530,0.05
755,Union St & Bedford Ave,40.6691783,-73.9554162,1523,0.05
756,Division Ave & Marcy Ave,40.70708701,-73.95796783,1520,0.05
757,35 Ave & 10 St,40.76315482,-73.9398551,1501,0.05
758,5 St & 51 Ave,40.7423737,-73.9566,1501,0.05
759,Columbus Ave & W 103 St,40.7969347,-73.96434123,1497,0.05
760,E 118 St & Park Ave,40.8005385,-73.9419949,1462,0.05
761,3 Ave & Carroll St,40.677027,-73.9865,1460,0.05
762,Newton Rd & 44 St,40.7595701,-73.9142678,1458,0.05
763,10 Hudson Yards,40.752957,-74.00264,1456,0.05
764,Wyckoff St & Bond St,40.68461654,-73.98721285,1437,0.05
765,Suydam St & Knickerbocker Ave,40.702013,-73.923769,1433,0.05
766,Montgomery St,40.71942,-74.05099,1423,0.05
767,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,1410,0.05
768,Sigourney St & Columbia St,40.67267243,-74.00879525,1385,0.05
769,Jackson St & Leonard St,40.71638032,-73.94821286,1385,0.05
770,21 St & Hoyt Ave S,40.774645,-73.923706,1384,0.05
771,McGinley Square,40.72533993,-74.06762213,1374,0.05
772,Astor Place,40.7192822,-74.07126188,1372,0.05
773,31 St & Northern Blvd,40.75186951,-73.9334929,1363,0.05
774,21 St & 43 Ave,40.75052534,-73.94594845,1362,0.05
775,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977,-74.01062787,1341,0.05
776,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,1335,0.05
777,37 Ave & 35 St,40.7531106,-73.9279917,1334,0.05
778,31 Ave & 14 St,40.7682,-73.9322662,1328,0.05
779,Lincoln Park,40.7246051,-74.07840595,1328,0.05
780,Sharon St & Olive St,40.715353,-73.93856,1324,0.05
781,Pacific St & Classon Ave,40.6791944,-73.9587903,1301,0.05
782,Baldwin at Montgomery,40.7236589,-74.0641943,1297,0.05
783,Irving Ave & Jefferson St,40.70538,-73.92535,1291,0.05
784,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,1270,0.05
785,Oakland Ave,40.7376037,-74.0524783,1266,0.05
786,Richards St & Delavan St,40.6794327,-74.00785041,1250,0.05
787,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,1236,0.05
788,37 St & 24 Ave,40.7701477,-73.9120938,1232,0.05
789,George St & Wilson Ave,40.702997,-73.92997,1229,0.05
790,40 Ave & 9 St,40.75742,-73.945133,1209,0.05
791,30 Ave & 21 St,40.7703743,-73.9286078,1194,0.05
792,34 Ave & 21 St,40.7628138,-73.9342862,1187,0.05
793,Crescent St & 35 Ave,40.7596276,-73.9321455,1172,0.05
794,York St,40.71649,-74.04105,1159,0.05
795,31 St & Hoyt Ave N,40.7711528,-73.9170074,1148,0.05
796,28 St & 36 Ave,40.757186,-73.932719,1132,0.05
797,Crown St & Bedford Ave,40.666563,-73.956741,1129,0.05
798,Powers St & Olive St,40.71323,-73.93894,1118,0.05
799,Columbia St & W 9 St,40.6769993,-74.00647134,1091,0.05
800,27 Ave & 9 St,40.7739825,-73.9309134,1084,0.05
801,Dwight St & Van Dyke St,40.67363551,-74.01195556,1077,0.05
802,Albany Ave & Fulton St,40.6800105,-73.938475,1072,0.05
803,Pioneer St & Richards St,40.6777748,-74.0094613,1070,0.05
804,Wolcott St & Dwight St,40.6753274,-74.0100698,1064,0.05
805,Central Ave & Flushing Ave,40.702831,-73.9333,1047,0.05
806,23 Ave & 27 St,40.776165,-73.9153175,1038,0.05
807,Clinton St & Centre St,40.67434,-74.00194698,1037,0.05
808,Bergen Ave,40.72210379,-74.071455,1012,0.05
809,11 St & 43 Ave,40.7519071,-73.9479119,986,0.05
810,2 Ave & 9 St,40.6724811,-73.99331394,954,0.05
811,Sterling St & Bedford Ave,40.6627059,-73.9569115,953,0.05
812,Hilltop,40.7311689,-74.0575736,935,0.05
813,Henry St & W 9 St,40.6763744,-74.00324957,914,0.05
814,Grand St & Greene St,40.72165481,-74.00234737,888,0.05
