index,endName,endLat,endLong,count,per_count
810,Morgan Ave & Lombardy St,40.72226,-73.93889,2872,0.1
811,White St & Moore St,40.704508,-73.9351,2856,0.1
812,2 Ave & E 122 St,40.8006721,-73.9349,2853,0.1
813,Lenox Ave & W 144 St,40.819783,-73.936521,2844,0.1
814,Icahn Stadium,40.79346,-73.92389,2842,0.1
815,Halsey St & Broadway,40.68565,-73.91564,2838,0.1
816,Irving Ave & Harman St,40.70108,-73.9179,2826,0.1
817,Picnic Point,40.6851256,-74.02535319,2825,0.1
818,Morris Canal,40.71241882,-74.03852552,2817,0.1
819,Lincoln Pl & Classon Ave,40.6721683,-73.9609,2811,0.1
820,Columbus Drive,40.7183552,-74.03891444,2808,0.1
821,Rockaway Ave & Bainbridge St,40.68319988,-73.91166642,2783,0.1
822,Central Ave & Starr Street,40.700003,-73.92834,2777,0.1
823,7 St & 3 Ave,40.67260298,-73.98983002,2760,0.1
824,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,2759,0.1
825,3 Ave & E 100 St,40.7877214,-73.94728331,2752,0.1
826,Jackson St & Leonard St,40.71638032,-73.94821286,2743,0.1
827,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2734,0.1
828,Newark Ave,40.72152515,-74.04630454,2729,0.1
829,River Ave & E 151 St,40.822217,-73.928939,2727,0.1
830,3 St & Hoyt St,40.6777287,-73.99364123,2726,0.1
831,Humboldt St & Varet St,40.7031724,-73.940636,2715,0.1
832,6 Ave & 21 St,40.66016,-73.990974,2710,0.1
833,Sunken Meadow Comfort Station,40.79558,-73.91906,2695,0.1
834,Carroll St & Washington Ave,40.6686744,-73.9618148,2692,0.1
835,Irving Ave & DeKalb Ave,40.7027,-73.92095,2667,0.1
836,38 Ave & 29 St,40.75473,-73.93367,2659,0.1
837,Evergreen Ave & Noll St,40.70106,-73.93318,2658,0.1
838,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2648,0.1
839,Paulus Hook,40.7141454,-74.0335519,2629,0.1
840,President St & 4 Ave,40.676757,-73.983262,2625,0.1
841,Union Ave & Wallabout St,40.70029511,-73.95032283,2619,0.1
842,4 Ave & 3 St,40.673746,-73.985649,2613,0.1
843,Bradhurst Ave & W 148 St,40.825125,-73.941616,2612,0.1
844,E 138 St & 5 Av,40.81449,-73.936153,2580,0.1
845,W 145 St & Amsterdam Ave,40.825244,-73.947257,2571,0.1
846,28 Ave & 35 St,40.7671,-73.9169858,2569,0.1
847,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,2566,0.1
848,Putnam Ave & Nostrand Ave,40.68402,-73.94977,2561,0.1
849,43 St & 37 Ave,40.750181,-73.919998,2559,0.1
850,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2544,0.1
851,12 St & 4 Ave,40.668603,-73.9904394,2535,0.1
852,Shore Blvd & Astoria Park,40.77977,-73.923162,2531,0.1
853,Manhattan Av & Leonard St,40.72084,-73.94844,2522,0.1
854,62 St & Northern Blvd,40.754176,-73.900318,2512,0.1
855,Bloomfield St & 15 St,40.75453,-74.02658,2511,0.1
856,E 118 St & Park Ave,40.8005385,-73.9419949,2510,0.1
857,Willoughby St & Ashland Pl,40.69178,-73.97877,2506,0.1
858,Broadway & W 56 St,40.7652654,-73.98192338,2497,0.1
859,Crescent St & 35 Ave,40.7596276,-73.9321455,2488,0.1
860,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2481,0.1
861,Wyckoff Ave & Gates Ave,40.69987141,-73.91171873,2468,0.1
862,5 Ave & E 135 St,40.812191,-73.937838,2460,0.1
863,Devoe St & Morgan Ave,40.713811,-73.93515,2445,0.1
864,E 132 St & Madison Ave,40.810224,-73.937195,2437,0.1
865,Graham Ave & Herbert St,40.71929301,-73.94500379,2431,0.1
866,Cedar St & Myrtle Ave,40.697842,-73.926241,2425,0.1
867,3 Ave & Carroll St,40.677027,-73.9865,2417,0.1
868,43 St & Broadway,40.7577284,-73.9166368,2408,0.1
869,Broadway & W 155 St,40.83299,-73.94592,2391,0.1
870,10 St & 2 Ave,40.671907,-73.993612,2385,0.1
871,48 St & 37 Ave,40.751555,-73.915026,2384,0.1
872,11 Ave & Prospect Ave,40.65629,-73.977335,2372,0.1
873,Fort Washington Ave & W 183 St,40.852252,-73.937854,2363,0.1
874,Van Vorst Park,40.71848892,-74.04772663,2357,0.1
875,28 St & 36 Ave,40.757186,-73.932719,2353,0.1
876,Prospect Park SW & 10 Ave,40.659945,-73.977504,2347,0.1
877,Broadway & W 49 St,40.76068327,-73.98452729,2344,0.1
878,W 180 St & Ft Washington Ave,40.849972,-73.938423,2342,0.1
879,Greene Av & Myrtle Av,40.698568,-73.918877,2337,0.1
880,Central Ave & Himrod St,40.69676,-73.92302,2336,0.1
881,Jefferson St & Cypress Ave,40.70907,-73.92157,2331,0.1
882,Dock St & Front St,40.702709,-73.99253,2328,0.1
883,Riverside Dr & W 148 St,40.829114,-73.950426,2327,0.1
884,Dyckman St & Staff St,40.868846,-73.931537,2324,0.1
885,Spruce St & Gold St,40.7103231,-74.0043228,2323,0.1
886,Van Buren St & Broadway,40.692,-73.92617,2322,0.1
887,Withers St & Kingsland Ave,40.71773,-73.94051,2302,0.1
888,George St & Wilson Ave,40.702997,-73.92997,2288,0.1
889,9 St & 44 Rd,40.74966,-73.9521,2279,0.1
890,Broadway & W 131 St,40.817555,-73.957163,2277,0.1
891,E 123 St & Lexington Ave,40.8029263,-73.9379,2262,0.1
892,24 St & 5 Ave,40.659555,-73.995068,2261,0.1
893,Bushwick Ave & Forrest St,40.70076,-73.93641,2261,0.1
894,20 Ave & 38 St,40.777112,-73.902382,2251,0.1
895,24 Ave & 29 St,40.7729,-73.916142,2250,0.1
896,West St & Chambers St,40.717548,-74.013221,2245,0.1
897,Caton Ave & Argyle Rd,40.649681,-73.967829,2244,0.1
898,35 St & 34 Ave,40.7580583,-73.9242751,2237,0.1
899,Park Ave & St Edwards St,40.69608941,-73.97803415,2235,0.1
900,Hamilton Pl & W 140 St,40.822756,-73.951346,2233,0.1
901,35 Ave & 37 St,40.7557327,-73.9236611,2230,0.1
902,Grand St,40.71517768,-74.03768331,2227,0.1
903,Bridge St & Water St,40.70296934,-73.9846909,2226,0.1
904,St Nicholas Ave & W 150 St,40.827212,-73.942722,2218,0.1
905,Boerum Pl\t& Pacific St,40.68848906,-73.99116039,2214,0.1
906,Central Park S & 6 Ave,40.765909,-73.976342,2209,0.1
907,34 St & 35 Ave,40.7569332,-73.9262231,2208,0.1
908,Central Ave & Flushing Ave,40.702831,-73.9333,2206,0.1
909,Sigourney St & Columbia St,40.67267243,-74.00879525,2202,0.1
910,Pacific St & Classon Ave,40.6791944,-73.9587903,2180,0.1
911,Carroll St & Franklin Ave,40.6679411,-73.9588,2178,0.1
912,Water - Whitehall Plaza,40.70255065,-74.0127234,2175,0.1
913,Albany Ave & Fulton St,40.6800105,-73.938475,2174,0.1
914,Dean St & 4 Ave,40.68312489,-73.97895137,2170,0.1
915,31 St & Hoyt Ave N,40.7711528,-73.9170074,2163,0.1
916,Amsterdam Ave & W 136 St,40.819746,-73.951819,2160,0.1
917,Wadsworth Ave & W 179 St,40.848467,-73.936064,2146,0.1
918,W 165 St & Fort Washington Ave,40.84004,-73.942939,2145,0.1
919,36 Ave & 10 St,40.7614376,-73.9411265,2142,0.1
920,Forest Ave & Summerfield St,40.69922,-73.89795,2129,0.1
921,Bushwick Ave & McKibbin St,40.705517,-73.93936,2118,0.1
922,30 Ave & 41 St,40.763422,-73.914142,2095,0.05
923,St Marks Pl & 4 Ave,40.68177811,-73.97988975,2093,0.05
924,Broadway & Hancock St,40.68663,-73.9168,2091,0.05
925,E 17 St & Broadway,40.73705,-73.990093,2084,0.05
926,Broadway & 12 St,40.7668,-73.9347774,2080,0.05
927,5 Ave & 41 St,40.649983,-74.005144,2073,0.05
928,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,2061,0.05
929,47 Ave & 31 St,40.743,-73.93561,2056,0.05
930,Congress St & Hicks St,40.6893952,-73.9995126,2031,0.05
931,34 Ave & 31 St,40.75960447,-73.92714411,2027,0.05
932,W 148 St & Amsterdam Ave,40.827075,-73.945909,2025,0.05
933,23 Ave & 27 St,40.776165,-73.9153175,2010,0.05
934,Stagg St & Morgan Ave,40.710681,-73.93372,2006,0.05
935,Brunswick St,40.7241765,-74.0506564,2005,0.05
936,36 St & 3 Ave,40.655716,-74.006664,2002,0.05
937,W 21 St & 6 Ave,40.74174,-73.994156,2002,0.05
938,Bushwick Ave & Linden St,40.69146,-73.92146,2000,0.05
939,Fort Washington Ave & W 173 St,40.84522,-73.940493,1998,0.05
940,Central Ave & Woodbine St,40.69296,-73.91605,1998,0.05
941,21 St & 4 Ave,40.662584,-73.995554,1995,0.05
942,1 St & 6 Ave,40.672784,-73.979826,1987,0.05
943,6 Ave & Broome St,40.72431,-74.00473,1980,0.05
944,Lincoln Ave & E 138 St,40.810893,-73.927311,1978,0.05
945,Hoboken Terminal - River St & Hudson Pl,40.73595384,-74.02917802,1975,0.05
946,40 Ave & Crescent St,40.7535992,-73.93795609,1974,0.05
947,Front St & Maiden Ln,40.70530954,-74.00612572,1971,0.05
948,E 149 St & Morris Ave,40.81734,-73.922962,1968,0.05
949,Prospect Park SW & 16 St,40.657265,-73.974165,1956,0.05
950,Commerce St & Van Brunt St,40.6812117,-74.00860912,1953,0.05
951,Lorimer St & Broadway,40.70411791,-73.94818595,1952,0.05
952,Irving Ave & Palmetto St,40.698,-73.9127,1951,0.05
953,W 129 St & Convent Ave,40.81439444,-73.95324737,1951,0.05
954,3 Ave & 14 St,40.6685455,-73.99333264,1949,0.05
955,27 Ave & 9 St,40.7739825,-73.9309134,1945,0.05
956,30 Ave & 21 St,40.7703743,-73.9286078,1942,0.05
957,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,1931,0.05
958,Manila & 1st,40.72165072,-74.04288411,1927,0.05
959,31 St & Northern Blvd,40.75186951,-73.9334929,1925,0.05
960,Norman St & Wyckoff Ave,40.69517,-73.90311,1921,0.05
961,31 St & Thomson Ave,40.74469738,-73.93540375,1909,0.05
962,Central Ave & Melrose St,40.70112,-73.93039,1906,0.05
963,Kent St & McGuinness Blvd,40.73124,-73.95161,1890,0.05
964,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,1887,0.05
965,Myrtle Ave & Fleet Pl,40.693534,-73.981909,1884,0.05
966,Van Sinderen Ave & Truxton St,40.6786,-73.90369,1880,0.05
967,Central Ave & Weirfield St,40.69055,-73.91181,1880,0.05
968,Windsor Pl & 8 Ave,40.660906,-73.983074,1877,0.05
969,21 Ave & Crescent St,40.780478,-73.912212,1871,0.05
970,34th Ave & Vernon Blvd,40.7653538,-73.93986315,1859,0.05
971,Brunswick & 6th,40.72601173,-74.05038893,1857,0.05
972,Willis Ave & E 137 St,40.808384,-73.923604,1854,0.05
973,5 Ave & E 72 St,40.772828,-73.966853,1843,0.05
974,24 Ave & 26 St,40.774591,-73.918544,1841,0.05
975,18 St & 27 Ave,40.77276829,-73.92743647,1818,0.05
976,31 Ave & 14 St,40.7682,-73.9322662,1813,0.05
977,7 Ave & Central Park South,40.766741,-73.979069,1812,0.05
978,49 Ave & 21 St,40.74252,-73.948852,1811,0.05
979,Lexington Ave & E 127 St,40.805726,-73.936322,1801,0.05
980,2 Ave & 36 St,40.65708867,-74.00870204,1790,0.05
981,Morgan Ave & Maspeth Ave,40.716657,-73.93637,1788,0.05
982,40 Ave & 9 St,40.75742,-73.945133,1788,0.05
983,Division Ave & Marcy Ave,40.70708701,-73.95796783,1766,0.05
984,21 St & 36 Ave,40.7601853,-73.9362726,1764,0.05
985,Bushwick Ave & Stagg St,40.709897,-73.94008,1762,0.05
986,36 St & Ditmars Blvd,40.774306,-73.908335,1758,0.05
987,Windsor Pl & Howard Pl,40.65949056,-73.9801392,1756,0.05
988,Pier 40 - Hudson River Park,40.727714,-74.011296,1749,0.05
989,Morris Ave & E 163 St,40.8272305,-73.9176558,1742,0.05
990,Cedar St & Evergreen Ave,40.69671,-73.92807,1728,0.05
991,Dwight St & Van Dyke St,40.67363551,-74.01195556,1723,0.05
992,Bronx Shore Comfort Station,40.80046,-73.92404,1718,0.05
993,Macombs Pl & W 152 St,40.826406,-73.937948,1713,0.05
994,Madison St & 1 St,40.73879,-74.0393,1713,0.05
995,Broadway & W 25 St,40.742869,-73.989186,1711,0.05
996,Hoyt St & Warren St,40.6843549,-73.98901629,1711,0.05
997,Ft. Hamilton Pkwy & E 5 St,40.649037,-73.97673,1704,0.05
998,Grand Army Plaza & Central Park S,40.764397,-73.973715,1697,0.05
999,Grand St & 14 St,40.75409,-74.0316,1692,0.05
1000,Madison St & Forest Ave,40.70555,-73.90245,1689,0.05
1001,5 St & 51 Ave,40.7423737,-73.9566,1688,0.05
1002,12 Ave & W 40 St,40.760875,-74.002777,1687,0.05
1003,34 Ave & 48 St,40.75388,-73.914952,1684,0.05
1004,Lexington Ave & E 128 St,40.806414,-73.936085,1671,0.05
1005,Central Park West & W 72 St,40.775794,-73.976206,1665,0.05
1006,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,1664,0.05
1007,Caton Ave & E 10 St,40.648481,-73.97058,1663,0.05
1008,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,1657,0.05
1009,Jersey & 3rd,40.72333159,-74.04595256,1652,0.05
1010,Grand Concourse & E 167 St,40.834263,-73.917641,1649,0.05
1011,Convent Ave & W 135 St,40.818215,-73.950988,1648,0.05
1012,Irving Ave & Halsey St,40.69467,-73.90663,1639,0.05
1013,Stanhope St & Fairview Ave,40.70998,-73.91116,1637,0.05
1014,Baldwin at Montgomery,40.7236589,-74.0641943,1634,0.05
1015,W 34 St & 11 Ave,40.755942,-74.002116,1634,0.05
1016,11 St & 43 Ave,40.7519071,-73.9479119,1629,0.05
1017,Church Sq Park - 5 St & Park Ave,40.74265933,-74.03223306,1625,0.05
1018,Knickerbocker Ave & Halsey St,40.693,-73.90824,1625,0.05
1019,Broadway & W 168 St,40.84089603,-73.93972099,1614,0.05
1020,25 Ave & 41 St,40.767666,-73.910963,1614,0.05
1021,48 St & Broadway,40.755763,-73.912715,1613,0.05
1022,Lincoln Park,40.7246051,-74.07840595,1603,0.05
1023,Jersey & 6th St,40.72528911,-74.04557168,1594,0.05
1024,21 St & 43 Ave,40.75052534,-73.94594845,1591,0.05
1025,Lafayette Park,40.71346383,-74.06285852,1590,0.05
1026,Henry St & Remsen St,40.69400965,-73.99465129,1589,0.05
1027,Menahan St & Central Ave,40.69543,-73.9196,1588,0.05
1028,McGinley Square,40.72533993,-74.06762213,1586,0.05
1029,Ditmars Ave & 43 St,40.771203,-73.903865,1580,0.05
1030,48 Ave & 30 Pl,40.74128309,-73.93725872,1573,0.05
1031,Hamilton Pl & W 138 St,40.821728,-73.952761,1572,0.05
1032,9 Ave & W 22 St,40.745497,-74.001971,1568,0.05
1033,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,1562,0.05
1034,W 160 St & St. Nicholas Ave,40.834468,-73.939865,1558,0.05
1035,Broadway & W 53 St,40.76344058,-73.98268129,1557,0.05
1036,Grand Concourse & E 161 St,40.827115,-73.92272,1556,0.05
1037,36 St & 4 Ave,40.654144,-74.00422,1549,0.05
1038,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,1540,0.05
1039,4 Ave & 17 St,40.665507,-73.993037,1537,0.05
1040,34 Ave & 21 St,40.7628138,-73.9342862,1537,0.05
1041,30 St & 4 Ave,40.657743,-74.001141,1531,0.05
1042,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,1529,0.05
1043,28 Ave & 44 St,40.76408932,-73.91065121,1526,0.05
1044,River Ave & E 153 St,40.82441,-73.92818,1521,0.05
1045,Myrtle Ave & Linden St,40.69943,-73.91337,1512,0.05
1046,W 22 St & 10 Ave,40.74692,-74.004519,1512,0.05
1047,Montgomery St & Franklin Ave,40.66643931,-73.96055639,1511,0.05
1048,Brook Ave & E 138 St,40.807408,-73.91924,1506,0.05
1049,E 157 St & River Ave,40.825737,-73.927311,1493,0.05
1050,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,1489,0.05
1051,Plaza Dr & W 170 St,40.840484,-73.917946,1487,0.05
1052,7 Ave & 20 St,40.659053,-73.98854,1486,0.05
1053,Dyckman St & Henshaw St,40.867357,-73.92936,1485,0.05
1054,16th St & 4th Ave,40.666197,-73.992466,1485,0.05
1055,Madison St & Woodward Ave,40.70408,-73.90408,1482,0.05
1056,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,1468,0.05
1057,Washington Ave & E 163 St,40.824,-73.91089,1457,0.05
1058,Grand St & 2 St,40.73913,-74.03618,1456,0.05
1059,Wilson Ave & Moffat St,40.68906,-73.90506,1441,0.05
1060,Centre St & Chambers St,40.712733,-74.004607,1439,0.05
1061,Grand Concourse & E 164 St,40.829608,-73.921461,1434,0.05
1062,Prospect Ave & Vanderbilt St,40.653368,-73.976291,1433,0.05
1063,35 St & 23 Ave,40.77301508,-73.91119033,1430,0.05
1064,Broadway & E 14 St,40.734546,-73.990741,1424,0.05
1065,Broadway & W 165 St,40.839137,-73.941409,1422,0.05
1066,Harrison Pl & Porter Ave,40.70686,-73.92851,1421,0.05
1067,31 St & 21 Ave,40.77813,-73.90842,1419,0.05
1068,E 156 & Brook Ave,40.819823,-73.912411,1403,0.05
1069,Westchester Ave & Jackson Ave,40.816124,-73.908116,1402,0.05
1070,Knickerbocker Ave & Cooper St,40.69081,-73.90448,1400,0.05
1071,Essex Light Rail,40.7127742,-74.0364857,1396,0.05
1072,Menahan St & Wyckoff Ave,40.70113,-73.91422,1391,0.05
1073,Wadsworth Ave & W 175 St,40.846052,-73.937648,1386,0.05
1074,Courtlandt Ave & E 149 St,40.816402,-73.919549,1385,0.05
1075,Broadway & W 220 St,40.872412,-73.912807,1381,0.05
1076,5 Ave & E 93 St,40.785785,-73.957481,1380,0.05
1077,Newton Rd & 44 St,40.7595701,-73.9142678,1379,0.05
1078,Broadway & W 153 St,40.831327,-73.946665,1374,0.05
1079,27 Ave & 3 St,40.77485,-73.9342,1372,0.05
1080,Amsterdam Ave & W 131 St,40.816355,-73.954295,1362,0.05
1081,Carmine St & 6 Ave,40.730386,-74.00215,1362,0.05
1082,5 Ave & E 78 St,40.776321,-73.964274,1359,0.05
1083,37 St & 24 Ave,40.7701477,-73.9120938,1354,0.05
1084,Willis Ave & E 141 St,40.81093,-73.921606,1353,0.05
1085,Cleveland Pl & Spring St,40.722104,-73.997249,1352,0.05
1086,Lenox Ave & W 146 St,40.821111,-73.935971,1350,0.05
1087,Central Park West & W 68 St,40.773407,-73.977825,1350,0.05
1088,Clinton St & Centre St,40.67434,-74.00194698,1335,0.05
1089,37 Ave & 35 St,40.7531106,-73.9279917,1332,0.05
1090,11 Ave & W 41 St,40.760301,-73.998842,1320,0.05
1091,1 Ave & E 68 St,40.765005,-73.958185,1319,0.05
1092,Clinton St & Grand St,40.715595,-73.98703,1319,0.05
1093,1 Ave & E 16 St,40.732219,-73.981656,1319,0.05
1094,Alexander Ave & E 134 St,40.807466,-73.927107,1316,0.05
1095,8 St & Washington St,40.74598388,-74.02819902,1314,0.05
1096,Nagle Ave & Thayer St,40.861382,-73.925591,1310,0.05
1097,6 Ave & W 33 St,40.749013,-73.988484,1305,0.05
1098,E 91 St & 2 Ave,40.78115276,-73.94963041,1300,0.05
1099,Madison St & Evergreen Ave,40.69122,-73.91693,1299,0.05
1100,E 10 St & Avenue A,40.727408,-73.98142,1297,0.05
1101,21 St & 21 Ave,40.782465,-73.914527,1295,0.05
1102,3 Ave & E 163 St,40.823872,-73.908699,1294,0.05
1103,Amsterdam Ave & W 162 St,40.83618,-73.939789,1282,0.05
1104,Amsterdam Ave & W 152 St,40.829523,-73.944279,1271,0.05
1105,Steinway St & 21 Ave,40.774798,-73.903787,1269,0.05
1106,Broadway & 51 St,40.754164,-73.908906,1269,0.05
1107,W 22 St & 8 Ave,40.744751,-73.999154,1266,0.05
1108,Steinway St & 23 Ave,40.7713937,-73.9077436,1265,0.05
1109,53 St & 4 Ave,40.644862,-74.014531,1263,0.05
1110,24 St & 38 Ave,40.756351,-73.936515,1257,0.05
1111,Crotona Park North & Prospect Ave,40.841092,-73.892317,1255,0.05
1112,E 149 St & Jackson Ave,40.813135,-73.909235,1253,0.05
1113,W 24 St & 7 Ave,40.744876,-73.995299,1252,0.05
1114,W 4 St & 7 Ave S,40.734011,-74.002939,1252,0.05
1115,E 13 St & Avenue A,40.729667,-73.98068,1250,0.05
1116,Little West St & 1 Pl,40.705693,-74.016777,1249,0.05
1117,34 St & 38 Ave,40.752443,-73.929737,1247,0.05
1118,Westchester Ave & Southern Blvd,40.824956,-73.891677,1245,0.05
1119,Harman St & Seneca Ave,40.70577,-73.91292,1244,0.05
1120,Frost St & Debevoise Ave,40.71882,-73.93948,1243,0.05
1121,W 171 St & St. Nicholas Ave,40.842941,-73.938631,1239,0.05
1122,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,1231,0.05
1123,Montgomery St,40.71942,-74.05099,1224,0.05
1124,Flushing Ave & Woodward Ave,40.71246,-73.91873,1222,0.05
1125,3 Ave & E 174 St - Bathgate Vaccination Site,40.84224,-73.8985,1222,0.05
1126,Lafayette St & E 8 St,40.730207,-73.991026,1220,0.05
1127,Willis Ave & Bruckner Blvd,40.805701,-73.925177,1220,0.05
1128,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342,1219,0.05
1129,Caton Ave & E 7 St,40.647718,-73.973663,1218,0.05
1130,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,1216,0.05
1131,7 Ave & 41 St,40.647379,-74.000911,1197,0.05
1132,Fairmount Ave,40.72572614,-74.07195926,1197,0.05
1133,3 Ave & E 169 St,40.832678,-73.905158,1192,0.05
1134,E 161 St & Park Ave,40.824811,-73.916407,1191,0.05
1135,W 41 St & 8 Ave,40.756405,-73.990026,1191,0.05
1136,Central Ave & Covert St,40.68929,-73.90951,1183,0.05
1137,E 33 St & 1 Ave,40.743227,-73.974498,1181,0.05
1138,Richards St & Delavan St,40.6794327,-74.00785041,1177,0.05
1139,Hart St & Wyckoff Ave,40.704876,-73.919911,1174,0.05
1140,Canal St & Rutgers St,40.714275,-73.9899,1172,0.05
1141,W 170 St & University Ave,40.84207,-73.926075,1169,0.05
1142,Albemarle Rd & McDonald Ave,40.645074,-73.979681,1166,0.05
1143,34 Ave & 45 St,40.754795,-73.917014,1160,0.05
1144,12 Ave & 36 St,40.643546,-73.986418,1150,0.05
1145,Cabrini Blvd & W 177 St,40.848282,-73.941343,1148,0.05
1146,49 St & 31 Ave,40.758057,-73.909831,1144,0.05
1147,21 St & 23 Ave,40.778557,-73.919046,1143,0.05
1148,Broadway & W 192 St,40.857994,-73.932173,1142,0.05
1149,4 Ave & Shore Road Dr,40.637033,-74.022141,1141,0.05
1150,8 Ave & W 52 St,40.763707,-73.985162,1136,0.05
1151,St. Nicholas Ave & W 155 St,40.830663,-73.941323,1135,0.05
1152,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,1133,0.05
1153,Monmouth and 6th,40.72568548,-74.04879034,1133,0.05
1154,Central Ave & Decatur St,40.6882,-73.90798,1131,0.05
1155,Christopher St & Greenwich St,40.732916,-74.007114,1128,0.05
1156,India St & West St,40.73181402,-73.95995021,1128,0.05
1157,Seaman Ave & Beak St,40.867505,-73.926363,1127,0.05
1158,Dixon Mills,40.72163014,-74.04996783,1126,0.05
1159,Eldert St & Bushwick Ave,40.68652,-73.91321,1124,0.05
1160,41 St & 4 Ave,40.651354,-74.007168,1123,0.05
1161,Amsterdam Ave & W 156 St,40.832081,-73.942386,1119,0.05
1162,Madison St & Seneca Ave,40.70183,-73.90625,1118,0.05
1163,Dahill Rd & 12 Ave,40.646037,-73.980963,1116,0.05
1164,30 Ave & 47 St,40.761294,-73.909562,1116,0.05
1165,50 St & Northern Blvd,40.753441,-73.912402,1111,0.05
1166,Suydam St & St. Nicholas Ave,40.70636,-73.91945,1108,0.05
1167,3 Ave & Wakeman Pl,40.638246,-74.024714,1107,0.05
1168,University Pl & E 8 St,40.731437,-73.994903,1107,0.05
1169,Broadway & W 60 St,40.769155,-73.981918,1107,0.05
1170,Greenwich Ave & 8 Ave,40.739017,-74.002638,1106,0.05
1171,Onderdonk Ave & Gates Ave,40.70413,-73.90737,1105,0.05
1172,Amsterdam Ave & W 167 St,40.839443,-73.937044,1105,0.05
1173,E 165 St & Clay Ave,40.82809,-73.91288,1104,0.05
1174,Isham St & Broadway,40.86788,-73.919685,1103,0.05
1175,Green St & McGuinness Blvd,40.73396,-73.95204,1097,0.05
1176,Broadway & W 185 St,40.852538,-73.93441,1092,0.05
1177,Prospect Park W & 20 St,40.656633,-73.983864,1091,0.05
1178,E 149 St & Park Ave,40.818154,-73.925294,1089,0.05
1179,West Drive & Prospect Park West,40.661063,-73.979453,1085,0.05
1180,Grand Concourse & E 166 St,40.83196,-73.91956,1084,0.05
1181,Moffat St & Bushwick,40.68458,-73.90925,1080,0.05
1182,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,1073,0.05
1183,Henry St & W 9 St,40.6763744,-74.00324957,1071,0.05
1184,Astor Place,40.7192822,-74.07126188,1069,0.05
1185,E 142 St & 3 Ave,40.812735,-73.923697,1069,0.05
1186,34 Ave & 13 St,40.7638753,-73.9364848,1066,0.05
1187,Columbia St & W 9 St,40.6769993,-74.00647134,1065,0.05
1188,Seaman Ave & Isham St,40.86989866,-73.92076313,1065,0.05
1189,Morris Ave & McClellan St,40.831584,-73.9149,1065,0.05
1190,E 150 St & Gerard Ave,40.820089,-73.928947,1064,0.05
1191,Ocean Pkwy & Church Ave,40.645282,-73.974169,1064,0.05
1192,Columbus Park - Clinton St & 9 St,40.74816121,-74.032453,1063,0.05
1193,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,1060,0.05
1194,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,1057,0.05
1195,Fairview Ave & Linden St,40.70694,-73.90632,1056,0.05
1196,Sands St & Jay St,40.700119,-73.9862,1053,0.05
1197,Willis Ave & E 143 St,40.812299,-73.92037,1053,0.05
1198,35 Ave & 10 St,40.76315482,-73.9398551,1046,0.05
1199,10 Ave & W 28 St,40.750664,-74.001768,1038,0.05
1200,Knickerbocker Ave & Hancock St,40.69385,-73.90974,1036,0.05
1201,E 23 St & 1 Ave,40.736502,-73.978095,1036,0.05
1202,Greene Ave & Grandview Ave,40.709697,-73.907856,1034,0.05
1203,W 140 St & Riverside Dr,40.824013,-73.954743,1031,0.05
1204,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,1030,0.05
1205,E 141 St & St Ann's Ave,40.808633,-73.916124,1030,0.05
1206,Henry St & Bay St,40.6725058,-74.00494695,1029,0.05
1207,Amsterdam Ave & W 172 St,40.842173,-73.935111,1028,0.05
1208,Harlem River Dr & W 155 St,40.830476,-73.939929,1025,0.05
1209,Norfolk St & Broome St,40.717227,-73.988021,1024,0.05
1210,Pershing Field,40.74267714,-74.05178863,1023,0.05
1211,Park Ave & E 162 St,40.825716,-73.915585,1022,0.05
1212,Morris Ave & E 142 St,40.814469,-73.924963,1018,0.05
1213,Bruckner Blvd & Bryant Ave,40.821952,-73.888546,1016,0.05
1214,E 6 St & Avenue B,40.724537,-73.981854,1016,0.05
1215,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,1013,0.05
1216,34 St & 4 Ave,40.655278,-74.003101,1013,0.05
1217,42 Pl & Northern Blvd,40.753091,-73.920603,1013,0.05
1218,Pioneer St & Richards St,40.6777748,-74.0094613,1012,0.05
