index,startName,startLat,startLong,count,per_count
845,Broadway & W 49 St,40.760683,-73.984527,2737,0.1
846,19 St & 24 Ave,40.777455,-73.92254,2731,0.1
847,1 Ave & E 16 St,40.73221853,-73.98165557,2729,0.1
848,E 25 St & 2 Ave,40.73912601,-73.97973776,2724,0.1
849,W 22 St & 8 Ave,40.74475148,-73.99915362,2724,0.1
850,Wadsworth Ave & W 179 St,40.848467,-73.936064,2721,0.1
851,W 43 St & 10 Ave,40.76009437,-73.99461843,2718,0.1
852,Great Jones St,40.72743423,-73.99379025,2717,0.1
853,11 St & Washington St,40.749984,-74.02715,2716,0.1
854,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2713,0.1
855,Nostrand Ave & Myrtle Ave,40.69527,-73.952381,2703,0.1
856,FDR Drive & E 35 St,40.744219,-73.97121214,2703,0.1
857,6 Ave & 21 St,40.66016,-73.990974,2696,0.1
858,Washington St,40.724294,-74.035482,2694,0.1
859,Vesey Pl & River Terrace,40.7153379,-74.01658354,2693,0.1
860,Vernon Blvd & 31 Ave,40.769247,-73.93545,2691,0.1
861,Jackson Ave & 46 Rd,40.745247,-73.947332,2688,0.1
862,JC Medical Center,40.716539,-74.049637,2687,0.1
863,Mott St & Prince St,40.72317958,-73.99480012,2684,0.1
864,W 26 St & 8 Ave,40.74734825,-73.99723551,2684,0.1
865,Pulaski St & Marcus Garvey Blvd,40.693398,-73.939877,2683,0.1
866,Frost St & Meeker Ave,40.717661,-73.9488,2680,0.1
867,River Ave & E 151 St,40.822217,-73.928939,2678,0.1
868,Lincoln Pl & Classon Ave,40.672168,-73.9609,2676,0.1
869,E 97 St & 3 Ave,40.78592,-73.948602,2671,0.1
870,Allen St & Rivington St,40.72019576,-73.98997825,2667,0.1
871,Irving Ave & DeKalb Ave,40.7027,-73.92095,2661,0.1
872,Lexington Ave & E 120 St,40.801306,-73.939816,2660,0.1
873,W 20 St & 7 Ave,40.74238787,-73.99726235,2657,0.1
874,E 16 St & 5 Ave,40.73726186,-73.99238967,2655,0.1
875,University Pl & E 8 St,40.73143724,-73.99490342,2654,0.1
876,E 2 St & Avenue B,40.72217444,-73.98368779,2649,0.1
877,E 13 St & 2 Ave,40.73153937,-73.98530245,2642,0.1
878,Icahn Stadium,40.79346,-73.92389,2637,0.1
879,5 St & 6 Ave,40.670483,-73.982089,2636,0.1
880,38 Ave & 29 St,40.75473,-73.93367,2629,0.1
881,Evergreen Ave & Noll St,40.70106,-73.93318,2626,0.1
882,1 Ave & E 78 St,40.77140426,-73.9535166,2626,0.1
883,48 Ave & 5 St,40.744363,-73.955873,2618,0.1
884,Sunken Meadow Comfort Station,40.79558,-73.91906,2604,0.1
885,W 25 St & 6 Ave,40.74395411,-73.99144871,2603,0.1
886,Tompkins Ave & Hopkins St,40.699576,-73.947084,2599,0.1
887,Putnam Ave & Nostrand Ave,40.68402,-73.94977,2595,0.1
888,E 138 St & 5 Av,40.81449,-73.936153,2595,0.1
889,2 Ave & E 122 St,40.800672,-73.9349,2588,0.1
890,Bradhurst Ave & W 148 St,40.825125,-73.941616,2583,0.1
891,4 Ave & 3 St,40.673746,-73.985649,2579,0.1
892,28 St & 36 Ave,40.757186,-73.932719,2571,0.1
893,S 4 St & Wythe Ave,40.71285887,-73.96590294,2571,0.1
894,Fort Washington Ave & W 183 St,40.852252,-73.937854,2566,0.1
895,Broadway & W 29 St,40.7462009,-73.98855723,2561,0.1
896,3 Ave & E 100 St,40.787721,-73.947283,2541,0.1
897,E 11 St & 1 Ave,40.72953837,-73.98426726,2540,0.1
898,W 33 St & 7 Ave,40.75019995,-73.99093085,2535,0.1
899,President St & 4 Ave,40.676757,-73.983262,2532,0.1
900,43 St & 37 Ave,40.750181,-73.919998,2521,0.1
901,W 18 St & 6 Ave,40.73971301,-73.99456405,2521,0.1
902,Broadway & W 41 St,40.75513557,-73.98658032,2519,0.1
903,Broadway & W 155 St,40.83299,-73.94592,2518,0.1
904,Manhattan Av & Leonard St,40.72084,-73.94844,2518,0.1
905,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2514,0.1
906,Bedford Ave & S 9 St,40.70853,-73.964089,2510,0.1
907,Central Park West & W 72 St,40.77579377,-73.97620574,2506,0.1
908,Vernon Blvd & 41 Rd,40.755243,-73.948567,2503,0.1
909,Shore Blvd & Astoria Park,40.77977,-73.923162,2483,0.1
910,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2469,0.1
911,Norfolk St & Broome St,40.7172274,-73.98802084,2463,0.1
912,Carlton Ave & Park Ave,40.695807,-73.973555,2463,0.1
913,1 Ave & E 18 St,40.73381219,-73.98054421,2461,0.1
914,5 Ave & E 135 St,40.812191,-73.937838,2459,0.1
915,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,2456,0.1
916,Cedar St & Myrtle Ave,40.697842,-73.926241,2456,0.1
917,Willoughby St & Ashland Pl,40.69178,-73.97877,2455,0.1
918,9 Ave & W 45 St,40.76019252,-73.9912551,2449,0.1
919,E 132 St & Madison Ave,40.810224,-73.937195,2440,0.1
920,Bloomfield St & 15 St,40.75453,-74.02658,2438,0.1
921,Van Brunt St & Van Dyke St,40.675832,-74.014726,2427,0.1
922,Allen St & Hester St,40.71605866,-73.99190759,2426,0.1
923,Columbus Ave & W 72 St,40.7770575,-73.97898475,2425,0.1
924,Warren St & Smith St,40.685424,-73.991277,2424,0.1
925,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2422,0.1
926,7 St & 3 Ave,40.672602,-73.98983,2420,0.1
927,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2419,0.1
928,Throop Ave & Myrtle Ave,40.696229,-73.94371,2416,0.1
929,Morris Canal,40.712418,-74.038525,2415,0.1
930,62 St & Northern Blvd,40.754176,-73.900318,2412,0.1
931,Devoe St & Morgan Ave,40.713811,-73.93515,2408,0.1
932,1 Ave & E 62 St,40.7612274,-73.96094022,2404,0.1
933,Rockaway Ave & Bainbridge St,40.683199,-73.911666,2396,0.1
934,3 Ave & Carroll St,40.677027,-73.9865,2396,0.1
935,W 15 St & 6 Ave,40.73804614,-73.99642959,2379,0.1
936,Carroll St & Washington Ave,40.668674,-73.961814,2378,0.1
937,Humboldt St & Varet St,40.703172,-73.940636,2376,0.1
938,48 St & 37 Ave,40.751555,-73.915026,2372,0.1
939,Picnic Point,40.685125,-74.025353,2371,0.1
940,Greene Av & Myrtle Av,40.698568,-73.918877,2370,0.1
941,11 Ave & Prospect Ave,40.65629,-73.977335,2370,0.1
942,2 Ave & E 29 St,40.74172351,-73.97809267,2370,0.1
943,W 180 St & Ft Washington Ave,40.849972,-73.938423,2352,0.1
944,Columbus Drive,40.718355,-74.038914,2343,0.1
945,Riverside Dr & W 148 St,40.829114,-73.950426,2339,0.1
946,W 45 St & 8 Ave,40.75929124,-73.98859651,2338,0.1
947,Myrtle Ave & Lewis Ave,40.696819,-73.937569,2335,0.1
948,W 20 St & 8 Ave,40.74345335,-74.00004031,2334,0.1
949,2 Ave & E 31 St,40.74290902,-73.97706058,2333,0.1
950,Central Park S & 6 Ave,40.765909,-73.976342,2325,0.1
951,St Nicholas Ave & W 150 St,40.827212,-73.942722,2324,0.1
952,12 St & 4 Ave,40.668603,-73.990439,2321,0.1
953,Central Ave & Himrod St,40.69676,-73.92302,2315,0.1
954,Union Ave & Wallabout St,40.700295,-73.950322,2310,0.1
955,Van Buren St & Broadway,40.692,-73.92617,2310,0.1
956,Bushwick Ave & Forrest St,40.70076,-73.93641,2308,0.1
957,Jackson St & Leonard St,40.71638,-73.948212,2306,0.1
958,Hamilton Pl & W 140 St,40.822756,-73.951346,2305,0.1
959,5 Ave & E 29 St,40.7451677,-73.98683077,2297,0.1
960,Withers St & Kingsland Ave,40.71773,-73.94051,2294,0.1
961,28 Ave & 35 St,40.7671,-73.916985,2293,0.1
962,1 Ave & E 6 St,40.72633086,-73.9861688,2285,0.1
963,Riverside Blvd & W 67 St,40.77750703,-73.98888588,2280,0.1
964,W 37 St & 10 Ave,40.75660359,-73.9979009,2278,0.1
965,3 St & Hoyt St,40.677728,-73.993641,2272,0.1
966,E 32 St & Park Ave,40.7457121,-73.98194829,2260,0.1
967,Broadway & W 131 St,40.817555,-73.957163,2259,0.1
968,George St & Wilson Ave,40.702997,-73.92997,2256,0.1
969,E 39 St & Lexington Ave,40.74949855,-73.97729203,2254,0.1
970,E 33 St & 5 Ave,40.74765947,-73.98490707,2252,0.1
971,Suffolk St & Stanton St,40.72066442,-73.98517977,2249,0.1
972,24 Ave & 29 St,40.7729,-73.916142,2238,0.1
973,Central Ave & Flushing Ave,40.702831,-73.9333,2238,0.1
974,Dock St & Front St,40.702709,-73.99253,2232,0.1
975,24 St & 5 Ave,40.659555,-73.995068,2229,0.1
976,W 15 St & 7 Ave,40.73935542,-73.99931783,2229,0.1
977,Dyckman St & Staff St,40.868846,-73.931537,2227,0.1
978,9 St & 44 Rd,40.74966,-73.9521,2224,0.1
979,West St & Chambers St,40.717548,-74.013221,2222,0.1
980,Water - Whitehall Plaza,40.70255,-74.012723,2219,0.1
981,W 165 St & Fort Washington Ave,40.84004,-73.942939,2219,0.1
982,Crescent St & 35 Ave,40.759627,-73.932145,2216,0.1
983,20 Ave & 38 St,40.777112,-73.902382,2214,0.1
984,Jefferson St & Cypress Ave,40.70907,-73.92157,2211,0.1
985,North Moore St & Greenwich St,40.72019521,-74.01030064,2194,0.1
986,W 54 St & 9 Ave,40.76584941,-73.98690506,2194,0.1
987,Caton Ave & Argyle Rd,40.649681,-73.967829,2189,0.1
988,Mercer St & Bleecker St,40.72706363,-73.99662137,2178,0.1
989,N 6 St & Bedford Ave,40.71745169,-73.95850939,2168,0.1
990,Amsterdam Ave & W 136 St,40.819746,-73.951819,2163,0.1
991,Forest Ave & Summerfield St,40.69922,-73.89795,2162,0.1
992,W 16 St & The High Line,40.74334935,-74.00681753,2159,0.1
993,Bank St & Hudson St,40.73652889,-74.00618026,2152,0.1
994,E 2 St & Avenue A,40.72307749,-73.98583621,2149,0.1
995,Wyckoff Ave & Gates Ave,40.699871,-73.911718,2146,0.1
996,E 118 St & Park Ave,40.800538,-73.941994,2144,0.1
997,W 148 St & Amsterdam Ave,40.827075,-73.945909,2142,0.1
998,E 4 St & 2 Ave,40.7262807,-73.98978041,2139,0.1
999,E 58 St & 3 Ave,40.76095756,-73.96724467,2137,0.1
1000,Broadway & Hancock St,40.68663,-73.9168,2132,0.1
1001,E 23 St & 1 Ave,40.736502,-73.97809472,2119,0.1
1002,E 2 St & 2 Ave,40.72502876,-73.99069656,2119,0.1
1003,10 St & 2 Ave,40.671907,-73.993612,2118,0.1
1004,Dean St & 4 Ave,40.683124,-73.978951,2111,0.1
1005,Bushwick Ave & McKibbin St,40.705517,-73.93936,2109,0.1
1006,Newark Ave,40.721525,-74.046304,2109,0.1
1007,E 85 St & 3 Ave,40.77801203,-73.95407149,2107,0.1
1008,W 13 St & 7 Ave,40.73781509,-73.99994661,2101,0.1
1009,Paulus Hook,40.714145,-74.033551,2099,0.1
1010,30 Ave & 41 St,40.763422,-73.914142,2092,0.1
1011,Mercer St & Spring St,40.72362738,-73.99949601,2089,0.1
1012,43 St & Broadway,40.757728,-73.916636,2088,0.1
1013,Perry St & Bleecker St,40.73535398,-74.00483091,2083,0.1
1014,E 19 St & 3 Ave,40.73624527,-73.98473765,2082,0.1
1015,E 11 St & Avenue B,40.72746421,-73.97950418,2081,0.1
1016,W 47 St & 10 Ave,40.76269882,-73.99301222,2079,0.1
1017,35 St & 34 Ave,40.758058,-73.924275,2078,0.1
1018,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,2069,0.1
1019,Fort Washington Ave & W 173 St,40.84522,-73.940493,2065,0.1
1020,Graham Ave & Herbert St,40.719293,-73.945003,2058,0.1
1021,E 123 St & Lexington Ave,40.802926,-73.9379,2056,0.1
1022,2 Ave & E 72 St,40.76876203,-73.95840794,2052,0.1
1023,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,2052,0.1
1024,Washington Pl & 6 Ave,40.73224119,-74.00026394,2051,0.1
1025,34 St & 35 Ave,40.756933,-73.926223,2047,0.1
1026,5 Ave & 41 St,40.649983,-74.005144,2038,0.1
1027,47 Ave & 31 St,40.743,-73.93561,2035,0.1
1028,Cooper Square & Astor Pl,40.72951496,-73.9907527,2033,0.1
1029,West Thames St,40.70834698,-74.01713445,2020,0.1
1030,Centre St & Chambers St,40.71273266,-74.0046073,2012,0.1
1031,Windsor Pl & 8 Ave,40.660906,-73.983074,2010,0.1
1032,Central Ave & Woodbine St,40.69296,-73.91605,2009,0.1
1033,Bushwick Ave & Linden St,40.69146,-73.92146,2003,0.1
1034,Sigourney St & Columbia St,40.672672,-74.008795,1998,0.1
1035,Grand Army Plaza & Central Park S,40.764397,-73.973715,1997,0.1
1036,7 Ave & Central Park South,40.766741,-73.979069,1995,0.1
1037,Hudson St & W 13 St,40.74005709,-74.00527418,1992,0.1
1038,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1991,0.1
1039,Little West St & 1 Pl,40.70569254,-74.01677685,1980,0.1
1040,E 149 St & Morris Ave,40.81734,-73.922962,1979,0.1
1041,Howard St & Centre St,40.71910537,-73.99973337,1975,0.1
1042,6 Ave & Broome St,40.72431,-74.00473,1972,0.1
1043,Front St & Maiden Ln,40.705309,-74.006125,1972,0.1
1044,W 21 St & 6 Ave,40.74174,-73.994156,1968,0.1
1045,21 St & 4 Ave,40.662584,-73.995554,1964,0.1
1046,Van Vorst Park,40.718488,-74.047726,1960,0.1
1047,Carroll St & Franklin Ave,40.667941,-73.9588,1958,0.1
1048,Lincoln Ave & E 138 St,40.810893,-73.927311,1955,0.1
1049,Stagg St & Morgan Ave,40.710681,-73.93372,1955,0.1
1050,Norman St & Wyckoff Ave,40.69517,-73.90311,1952,0.1
1051,36 St & 3 Ave,40.655716,-74.006664,1951,0.1
1052,1 St & 6 Ave,40.672784,-73.979826,1950,0.1
1053,Irving Ave & Palmetto St,40.698,-73.9127,1950,0.1
1054,Madison St & Forest Ave,40.70555,-73.90245,1948,0.1
1055,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,1947,0.1
1056,Hoboken Terminal - River St & Hudson Pl,40.735953,-74.029178,1946,0.1
1057,35 Ave & 37 St,40.755732,-73.923661,1945,0.1
1058,Lexington Ave & E 24 St,40.74025878,-73.98409214,1939,0.1
1059,E 72 St & York Ave,40.76663814,-73.95348296,1937,0.1
1060,Madison Ave & E 26 St,40.74268473,-73.98671329,1925,0.1
1061,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1922,0.1
1062,Broadway & 12 St,40.7668,-73.934777,1921,0.1
1063,Thompson St & Bleecker St,40.72840059,-73.99968781,1918,0.1
1064,Park Ave & St Edwards St,40.696089,-73.978034,1916,0.1
1065,Lispenard St & Broadway,40.71939226,-74.00247214,1915,0.1
1066,Pacific St & Classon Ave,40.679194,-73.95879,1912,0.1
1067,Central Ave & Melrose St,40.70112,-73.93039,1912,0.1
1068,21 Ave & Crescent St,40.780478,-73.912212,1905,0.1
1069,Sullivan St & Washington Sq,40.73047747,-73.99906065,1900,0.1
1070,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,1899,0.1
1071,E 2 St & Avenue C,40.7208736,-73.98085795,1896,0.1
1072,Central Ave & Weirfield St,40.69055,-73.91181,1885,0.1
1073,Prospect Park SW & 16 St,40.657265,-73.974165,1884,0.1
1074,31 St & Hoyt Ave N,40.771152,-73.917007,1882,0.1
1075,Van Sinderen Ave & Truxton St,40.6786,-73.90369,1882,0.1
1076,Spruce St & Gold St,40.710323,-74.004322,1881,0.1
1077,Stanton St & Chrystie St,40.72229346,-73.99147535,1881,0.1
1078,Albany Ave & Fulton St,40.68001,-73.938475,1879,0.1
1079,31 St & Northern Blvd,40.751869,-73.933492,1878,0.1
1080,E 17 St & Broadway,40.73705,-73.990093,1870,0.1
1081,Kent St & McGuinness Blvd,40.73124,-73.95161,1867,0.1
1082,Hoboken Ave at Monmouth St,40.735208,-74.046963,1865,0.1
1083,Pier 40 - Hudson River Park,40.727714,-74.011296,1859,0.1
1084,Hamilton Pl & W 138 St,40.821728,-73.952761,1856,0.1
1085,Barrow St & Hudson St,40.73172428,-74.00674436,1855,0.1
1086,Myrtle Ave & Fleet Pl,40.693534,-73.981909,1854,0.1
1087,11 Ave & W 59 St,40.77149671,-73.99046034,1853,0.1
1088,Forsyth St\t& Grand St,40.71779818,-73.99316132,1853,0.1
1089,MacDougal St & Prince St,40.72710258,-74.00297088,1850,0.1
1090,W 29 St & 9 Ave,40.7500727,-73.99839279,1844,0.1
1091,W Broadway & Spring St,40.72494672,-74.00165856,1841,0.1
1092,Grand St,40.715177,-74.037683,1839,0.1
1093,36 Ave & 10 St,40.761437,-73.941126,1834,0.1
1094,Willis Ave & E 137 St,40.808384,-73.923604,1827,0.1
1095,24 Ave & 26 St,40.774591,-73.918544,1821,0.1
1096,49 Ave & 21 St,40.74252,-73.948852,1816,0.1
1097,Hoboken Terminal - Hudson St & Hudson Pl,40.735937,-74.030304,1816,0.1
1098,34 Ave & 31 St,40.759604,-73.927144,1813,0.1
1099,Brunswick St,40.724176,-74.050656,1808,0.05
1100,W 42 St & 8 Ave,40.7575699,-73.99098507,1803,0.05
1101,Central Park W & W 97 St,40.79249519,-73.96417066,1798,0.05
1102,9 Ave & W 18 St,40.74317449,-74.00366443,1792,0.05
1103,Morningside Dr & Amsterdam Ave,40.810285,-73.957364,1784,0.05
1104,Rivington St & Chrystie St,40.72110063,-73.9919254,1783,0.05
1105,5 Ave & E 72 St,40.772828,-73.966853,1782,0.05
1106,40 Ave & 9 St,40.75742,-73.945133,1777,0.05
1107,S 3 St & Bedford Ave,40.71260486,-73.96264403,1774,0.05
1108,40 Ave & Crescent St,40.753599,-73.937956,1771,0.05
1109,MacDougal St & Washington Sq,40.73226398,-73.99852205,1766,0.05
1110,23 Ave & 27 St,40.776165,-73.915317,1766,0.05
1111,Morgan Ave & Maspeth Ave,40.716657,-73.93637,1765,0.05
1112,W 129 St & Convent Ave,40.814394,-73.953247,1764,0.05
1113,Convent Ave & W 135 St,40.818215,-73.950988,1760,0.05
1114,25 Ave & 41 St,40.767666,-73.910963,1759,0.05
1115,W 44 St & 5 Ave,40.75500254,-73.98014437,1759,0.05
1116,Rivington St & Ridge St,40.71850211,-73.98329859,1758,0.05
1117,Lexington Ave & E 127 St,40.805726,-73.936322,1756,0.05
1118,Broadway & Berry St,40.71044554,-73.96525063,1755,0.05
1119,Bushwick Ave & Stagg St,40.709897,-73.94008,1754,0.05
1120,E 6 St & Avenue D,40.72228087,-73.97668709,1754,0.05
1121,Madison St & 1 St,40.73879,-74.0393,1748,0.05
1122,36 St & Ditmars Blvd,40.774306,-73.908335,1747,0.05
1123,W 160 St & St. Nicholas Ave,40.834468,-73.939865,1737,0.05
1124,Lexington Ave & E 36 St,40.74757396,-73.97880077,1727,0.05
1125,Macombs Pl & W 152 St,40.826406,-73.937948,1724,0.05
1126,3 Ave & 14 St,40.668545,-73.993332,1724,0.05
1127,W 17 St & 8 Ave,40.74177603,-74.00149746,1720,0.05
1128,30 Ave & 21 St,40.770374,-73.928607,1717,0.05
1129,Lorimer St & Broadway,40.704117,-73.948185,1715,0.05
1130,Central Park W & W 91 St,40.78866499,-73.96680057,1714,0.05
1131,Riverside Dr & W 72 St,40.78057799,-73.98562431,1709,0.05
1132,Forsyth St & Canal St,40.7158155,-73.99422366,1705,0.05
1133,Front St & Washington St,40.70255088,-73.98940236,1701,0.05
1134,West Drive & Prospect Park West,40.66106337,-73.97945255,1698,0.05
1135,5 Ave & E 93 St,40.7857851,-73.957481,1697,0.05
1136,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698222,-74.02778059,1692,0.05
1137,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1691,0.05
1138,Broadway & Battery Pl,40.70463334,-74.01361706,1691,0.05
1139,27 Ave & 9 St,40.773982,-73.930913,1688,0.05
1140,W 11 St & 6 Ave,40.73532427,-73.99800419,1688,0.05
1141,E 1 St & 1 Ave,40.72335598,-73.98864985,1686,0.05
1142,Lexington Ave & E 128 St,40.806414,-73.936085,1685,0.05
1143,Fulton St & Pearl St,40.70772198,-74.00438637,1685,0.05
1144,W 53 St & 10 Ave,40.76669671,-73.99061728,1683,0.05
1145,34th Ave & Vernon Blvd,40.765353,-73.939863,1675,0.05
1146,Lenox Ave & W 111 St,40.7987859,-73.9523,1675,0.05
1147,William St & Pine St,40.70717936,-74.00887308,1675,0.05
1148,Bronx Shore Comfort Station,40.80046,-73.92404,1674,0.05
1149,McGinley Square,40.725339,-74.067622,1672,0.05
1150,Murray St & Greenwich St,40.71485151,-74.01122332,1671,0.05
1151,34 Ave & 48 St,40.75388,-73.914952,1671,0.05
1152,E 74 St & 1 Ave,40.7689738,-73.95482273,1670,0.05
1153,Stanhope St & Fairview Ave,40.70998,-73.91116,1670,0.05
1154,Broadway & W 25 St,40.742869,-73.989186,1656,0.05
1155,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,1655,0.05
1156,Lexington Ave & E 29 St,40.74311555,-73.98215353,1653,0.05
1157,18 St & 27 Ave,40.772768,-73.927436,1651,0.05
1158,31 Ave & 14 St,40.7682,-73.932266,1648,0.05
1159,St Marks Pl & 4 Ave,40.681778,-73.979889,1647,0.05
1160,Windsor Pl & Howard Pl,40.65949,-73.980139,1647,0.05
1161,Grand St & 14 St,40.75409,-74.0316,1641,0.05
1162,Irving Ave & Halsey St,40.69467,-73.90663,1638,0.05
1163,Columbus Ave & W 95 St,40.7919557,-73.968087,1636,0.05
1164,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,1636,0.05
1165,7 Ave & 20 St,40.659053,-73.98854,1634,0.05
1166,48 St & Broadway,40.755763,-73.912715,1627,0.05
1167,Brunswick & 6th,40.726011,-74.050388,1622,0.05
1168,Grand Concourse & E 167 St,40.834263,-73.917641,1622,0.05
1169,Bayard St & Baxter St,40.71602118,-73.99974372,1618,0.05
1170,Commerce St & Van Brunt St,40.681211,-74.008609,1616,0.05
1171,Congress St & Hicks St,40.689395,-73.999512,1612,0.05
1172,Knickerbocker Ave & Halsey St,40.693,-73.90824,1608,0.05
1173,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,1603,0.05
1174,31 St & Thomson Ave,40.744697,-73.935403,1601,0.05
1175,Berry St & N 8 St,40.7190095,-73.95852515,1599,0.05
1176,Murray St & West St,40.7149787,-74.013012,1595,0.05
1177,Washington Pl & Broadway,40.72903917,-73.99404649,1595,0.05
1178,W 34 St & 11 Ave,40.755942,-74.002116,1589,0.05
1179,Menahan St & Central Ave,40.69543,-73.9196,1584,0.05
1180,Ditmars Ave & 43 St,40.771203,-73.903865,1580,0.05
1181,Broadway & W 53 St,40.76344,-73.982681,1577,0.05
1182,E 47 St & Park Ave,40.75510267,-73.97498696,1575,0.05
1183,Prospect Park W & 20 St,40.656633,-73.983864,1573,0.05
1184,5 Ave & E 78 St,40.77632142,-73.96427393,1573,0.05
1185,Division Ave & Marcy Ave,40.707087,-73.957967,1571,0.05
1186,Gansevoort St & Hudson St,40.7394482,-74.00507033,1570,0.05
1187,E 84 St & 1 Ave,40.77565541,-73.95068615,1568,0.05
1188,12 Ave & W 40 St,40.760875,-74.002777,1563,0.05
1189,South St & Whitehall St,40.70122128,-74.01234218,1561,0.05
1190,21 St & 36 Ave,40.760185,-73.936272,1559,0.05
1191,Spring St & Hudson St,40.72583997,-74.0076533,1558,0.05
1192,Broadway & W 36 St,40.75097711,-73.98765428,1558,0.05
1193,Broadway & W 165 St,40.839137,-73.941409,1552,0.05
1194,W 37 St & 5 Ave,40.75038009,-73.98338988,1551,0.05
1195,Grand Concourse & E 161 St,40.827115,-73.92272,1550,0.05
1196,Ft. Hamilton Pkwy & E 5 St,40.649037,-73.97673,1547,0.05
1197,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1539,0.05
1198,Atlantic Ave & Furman St,40.69165183,-73.9999786,1539,0.05
1199,Forsyth St & Broome St,40.71893904,-73.99266288,1538,0.05
1200,Baldwin at Montgomery,40.723658,-74.064194,1537,0.05
1201,Knickerbocker Ave & Cooper St,40.69081,-73.90448,1525,0.05
1202,Broadway & E 14 St,40.734546,-73.990741,1524,0.05
1203,Central Park West & W 72 St,40.775794,-73.976206,1522,0.05
1204,Bridge St & Water St,40.702969,-73.98469,1520,0.05
1205,4 Ave & 17 St,40.665507,-73.993037,1518,0.05
1206,Morris Ave & E 163 St,40.82723,-73.917655,1512,0.05
1207,Hoyt St & Warren St,40.684354,-73.989016,1505,0.05
1208,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,1502,0.05
1209,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,1501,0.05
1210,W 67 St & Broadway,40.77492513,-73.98266566,1500,0.05
1211,Madison St & Woodward Ave,40.70408,-73.90408,1497,0.05
1212,Central Park West & W 68 St,40.773407,-73.977825,1497,0.05
1213,Myrtle Ave & Linden St,40.69943,-73.91337,1495,0.05
1214,E 9 St & 5 Ave,40.73275887,-73.99581671,1489,0.05
1215,E 3 St & 1 Ave,40.72467721,-73.98783413,1489,0.05
1216,5 St & 51 Ave,40.742373,-73.9566,1486,0.05
1217,36 St & 4 Ave,40.654144,-74.00422,1485,0.05
1218,W 46 St & 11 Ave,40.76341379,-73.99667444,1481,0.05
1219,W 42 St & Dyer Ave,40.75898481,-73.99379969,1481,0.05
1220,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1481,0.05
1221,W 36 St & 9 Ave,40.75462324,-73.99516761,1481,0.05
1222,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,1480,0.05
1223,Broadway & W 37 St,40.75172632,-73.98753523,1480,0.05
1224,South St & Gouverneur Ln,40.70355377,-74.00670227,1475,0.05
1225,E 157 St & River Ave,40.825737,-73.927311,1471,0.05
1226,Hudson St & Reade St,40.71625008,-74.0091059,1470,0.05
1227,E 9 St & Avenue C,40.72521311,-73.97768752,1463,0.05
1228,Broadway & W 185 St,40.852538,-73.93441,1462,0.05
1229,W 24 St & 7 Ave,40.744876,-73.995299,1462,0.05
1230,Grand St & 2 St,40.73913,-74.03618,1461,0.05
1231,Wilson Ave & Moffat St,40.68906,-73.90506,1460,0.05
1232,River Ave & E 153 St,40.82441,-73.92818,1459,0.05
1233,E 43 St & 2 Ave,40.75022392,-73.97121414,1459,0.05
1234,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,1459,0.05
1235,W 50 St & 9 Ave,40.76360468,-73.98917958,1459,0.05
1236,E 30 St & Park Ave S,40.74444921,-73.98303529,1455,0.05
1237,Plaza Dr & W 170 St,40.840484,-73.917946,1453,0.05
1238,21 St & 43 Ave,40.750525,-73.945948,1452,0.05
1239,E 53 St & Lexington Ave,40.75828065,-73.97069431,1450,0.05
1240,Washington Ave & E 163 St,40.824,-73.91089,1450,0.05
1241,W 22 St & 10 Ave,40.74692,-74.004519,1449,0.05
1242,Manila & 1st,40.72165,-74.042884,1448,0.05
1243,7 Ave & 41 St,40.647379,-74.000911,1445,0.05
1244,1 Ave & E 30 St,40.74144387,-73.97536082,1443,0.05
1245,Lenox Ave & W 126 St,40.808442,-73.9452087,1441,0.05
1246,Prospect Ave & Vanderbilt St,40.653368,-73.976291,1439,0.05
1247,W 26 St & 10 Ave,40.74971775,-74.00295035,1438,0.05
1248,31 St & 21 Ave,40.77813,-73.90842,1437,0.05
1249,7 Ave & 40 St,40.648169,-74.000057,1432,0.05
1250,Caton Ave & E 10 St,40.648481,-73.97058,1431,0.05
1251,Dyckman St & Henshaw St,40.867357,-73.92936,1427,0.05
1252,Broadway & W 153 St,40.831327,-73.946665,1422,0.05
